"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=419&queryText%3DAutomotive+MATLAB",2014/02/11 19:40:45
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"Psychoacoustical Evaluation for Vehicle Noise Based on Time-frequency Analysis","Wang Yansong; Qiu Zhi; Yan Shouli","Sch. of Automotive Eng., Shanghai Univ. of Eng. Sci., Shanghai, China","Measuring Technology and Mechatronics Automation (ICMTMA), 2011 Third International Conference on","6-7 Jan. 2011","2011","2","","939","942","Base on the Visual C++ and MATLAB software, a psychoacoustical evaluation system (PES) for sound quality of vehicle noise is developed in this paper. This system can be used for real-time sound signal acquisition, time-frequency analysis and psychoacoustical evaluation of vehicle noises. The software packages include 1/n octave filtering, short-time Fourier transform (STFT), A-, B-, C- and D-weighting analysis and psychoacoustical analysis, etc., The evaluation results of the engine noises from the Volkswagen type AJR suggest that the newly developed system is accurate and reliable, and may be used for noise evaluation and acoustical design of vehicles.","","978-1-4244-9010-3","","10.1109/ICMTMA.2011.517","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5721343","psychoacoustical evaluation;sound quality;time-frquency analysis;vehicle noise","Calibration;Engines;IIR filters;Noise;Software;Time frequency analysis;Vehicles","C++ language;acoustic noise;acoustic signal processing;automobiles;automotive engineering;mechanical engineering computing;time-frequency analysis;visual programming","MATLAB;Visual C++;Volkswagen type AJR;acoustical design;engine noises;psychoacoustical evaluation system;real-time sound signal acquisition;software packages;sound quality;time-frequency analysis;vehicle noise","","","","0","","14","","","20110228","","IEEE","","IEEE Conference Publications"
"Modeling and Dynamic Simulation of Electric Power Steering System of Automobile Using Bond Graph Technique","Lin-an Wang; Qiang Li; Xiao-juan Liang","Sch. of Mech. & Automotive Eng., Zhejiang Univ. of Sci. & Technol., Hangzhou, China","Intelligent Information Technology and Security Informatics (IITSI), 2010 Third International Symposium on","2-4 April 2010","2010","","","744","747","Electric Power Steering (EPS) systems have many merits over traditional hydraulic power steering systems in fuel economy, variable assist capabilities and favorable road feeling by virtue of adjustment assist characteristic with adopting assist motor in replacement of hydraulic pump. This paper aims at modeling the mechanical parts, the assist motor and electronic control unit by bond graph technique and simulating system dynamic performance regarding vehicle maneuverability and stability and driver's steering feel by Matlab/Simulink. The simulation results provide that the bond graph EPS model can reflect stability and dynamic steering characteristic in effect.","","978-1-4244-6730-3","978-1-4244-6743-3","10.1109/IITSI.2010.151","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5453728","bond graph;electric power steering system;modeling;simulation","Automobiles;Bonding;Fuel economy;Mathematical model;Power steering;Power system modeling;Roads;Stability;Steering systems;Vehicle dynamics","automotive components;fuel economy;graph theory;hydraulic systems;pumps;road vehicles;stability;steering systems;vehicle dynamics","Matlab;Simulink;adjustment assist characteristic;assist motor;automobile;bond graph technique;dynamic simulation;dynamic steering characteristic;electric power steering system;electronic control unit;fuel economy;hydraulic pump replacement;mechanical part modeling;road feeling;system dynamic performance simulation;variable assist capability;vehicle maneuverability;vehicle stability","","","","1","","4","","","20100422","","IEEE","","IEEE Conference Publications"
"Automated testing of embedded automotive systems from requirement specification models","Siegl, S.; Hielscher, K.-S.; German, R.; Berger, C.","Dept. of Comput. Sci., Univ. Erlangen-Nuremberg, Erlangen, Germany","Test Workshop (LATW), 2011 12th Latin American","27-30 March 2011","2011","","","1","6","Embedded software for modern automotive and avionic systems is increasingly complex. In early design phases, even when there is still uncertainty about the feasibility of the requirements, valuable information can be gained from models that describe the expected usage and the desired system reaction. The generation of test cases from these models indicates the feasibility of the intended solution and helps to identify scenarios for which the realization is hardly feasible or the intended system behavior is not properly defined. In this paper we present the formalization of requirements by models to simulate the expected field usage of a system. These so called usage models can be enriched by information about the desired system reaction. Thus, they are the basis for all subsequent testing activities: First, they can be used to verify the first implementation models and design decisions w.r.t. the fulfillment of requirements and second, test cases can be derived in a random or statistic manner. The generation can be controlled with operational profiles that describe different classes of field usage. We have applied our approach at a large German car manufacturer in the early development phase of active safety functionalities. Test cases were generated from the usage models to assess the implementation models in MATLAB/Simulink. The parametrization of the systems could be optimized and a faulty transition in the implementation models was revealed. These design and implementation faults had not been discovered with the established test method.","","978-1-4577-1489-4","","10.1109/LATW.2011.5985928","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5985928","","Belts;Clocks;MATLAB;Safety;Testing;Timing","automotive engineering;avionics;embedded systems;formal specification;program testing;software fault tolerance","German car manufacturer;MATLAB-Simulink;automated testing;avionic system;early design phase;embedded automotive system;embedded software;faulty transition;intended system;requirement formalization;requirement specification model;safety functionality;test case","","","","0","","21","","","20110818","","IEEE","","IEEE Conference Publications"
"Sizing, Design and Prototyping of an Electric Drive System for a Split Drive Hybrid Electric Vehicle","Tur, O.; Ucarol, H.; Ozsu, E.; Demirci, M.; Solak, Y.; Elcik, E.; Dalkilic, O.; Ozatay, E.","Energy Inst. of TUBITAK, Gebze","Electric Machines & Drives Conference, 2007. IEMDC '07. IEEE International","3-5 May 2007","2007","2","","1745","1750","In this paper, electric drive specification determination for a split drive hybrid electric vehicle of which front wheels are driven by diesel internal combustion engine and rear wheels by an electric machine is given. Sizing study takes into account vehicle load force analysis. A MATLAB/Simulink model of a four wheel drive vehicle is developed to improve the sizing procedure. Following electric drive sizing, design and demonstration study is represented. Finally, design targets and achieved values are given. Also, hybrid electric vehicle acceleration test result is compared with simulation of the system.","","1-4244-0742-7","1-4244-0743-5","10.1109/IEMDC.2007.383694","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4270914","","Electric machines;Hybrid electric vehicles;Internal combustion engines;Life estimation;MATLAB;Mathematical model;Prototypes;System testing;Vehicle driving;Wheels","automotive engineering;electric drives;hybrid electric vehicles;mathematics computing","MATLAB/Simulink model;electric drive sizing;electric drive specification determination;electric drive system;four wheel drive vehicle;split drive hybrid electric vehicle;vehicle load force analysis","","","","1","","7","","","20070716","","IEEE","","IEEE Conference Publications"
"Work In Progress - building MatBot - a platform for freshman robotics with use throughout the engineering curriculum","Spivey, G.; Bader, J.; Ninteman, N.","George Fox Univ., Newberg","Frontiers In Education Conference - Global Engineering: Knowledge Without Borders, Opportunities Without Passports, 2007. FIE '07. 37th Annual","10-13 Oct. 2007","2007","","","S1J-12","S1J-13","We intend to develop a unique ""platform for education"" that will be developed initially for the George Fox University freshmen engineering sequence and will enable our students to utilize a familiar platform in future engineering courses, providing for a cohesive design experience throughout the curriculum. Building on the foundation provided by the TekBot - Oregon State University's ""Platform for Learning,"" we are developing MatBot. MatBot development is driven by two fundamental principles: 1) autonomous system control via Matlab and 2) independent module control. This Work-in- Progress describes the development philosophy of MatBot and the migration from controlling a robot arm to an autonomous platform such as a MatBot car. Currently, the MatBot controller board, sensor board, and motor driver board have been developed and tested. These systems communicate via a CAN interface and have been successful in controlling the robot arm. We are currently designing different controller options and will be developing an autonomous vehicle controllable via Matlab.","0190-5848","978-1-4244-1083-5","978-1-4244-1084-2","10.1109/FIE.2007.4417919","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4417919","education;matlab;platform;robot","Automotive engineering;Computer aided manufacturing;Control systems;Design engineering;Educational robots;Intelligent robots;Mobile robots;Remotely operated vehicles;Robot control;Robot sensing systems","control engineering education;control system CAD;controller area networks;educational courses;manipulators;mathematics computing;road vehicles","CAN interface;George Fox University;MatBot car control;MatBot controller board;Matbot platform development;Matlab program;Oregon State University;TekBot platform;autonomous robotic arm control;autonomous vehicle control;freshman robotics engineering course;independent module control;motor driver board;sensor board;work in progress","","","","1","","6","","","20080104","","IEEE","","IEEE Conference Publications"
"Dynamic simulation of brushless DC drive considering phase commutation and backemf waveform for electromechanical actuator","Rani, B.I.; Tom, A.M.","Sch. of Electr. Sci., VIT Univ., Vellore","TENCON 2008 - 2008 IEEE Region 10 Conference","19-21 Nov. 2008","2008","","","1","6","This paper proposes a model of brushless dc motor drive considering behaviour of the motor during commutation and waveform of backemf, for dynamic simulation of Electromechanical Actuator (EMA) under MATLAB/Simulink environment. Ideally trapezoidal backemf is considered in simulations for BLDC motor, which gives a constant torque. Practically, torque ripple exist, mainly due to emf waveform imperfections, current ripple and phase current commutation. Hence, an error can occur between real value and the simulation result. First a simple mathematical model of the BLDC drive is developed. The motor model is then simulated using MATLAB/Simulink, with sinusoidal and trapezoidal waveforms of backemf. A comparison study of results of both the cases is done. Finally the bldc motor model is integrated with the other models of the EMA and a dynamic simulation of the EMA is obtained.","","978-1-4244-2408-5","978-1-4244-2409-2","10.1109/TENCON.2008.4766608","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4766608","","Actuators;Automotive engineering;Brushes;Brushless DC motors;Commutation;DC motors;MATLAB;Mathematical model;Torque;Vehicle dynamics","DC motor drives;brushless DC motors;digital simulation;electric actuators;electric potential;power engineering computing","BLDC drive;MATLAB/Simulink environment;back EMF waveform;brushless DC drive;brushless DC motor drive;current ripple;dynamic simulation;electromechanical actuator;mathematical model;phase commutation;phase current commutation;sinusoidal waveforms;torque ripple;trapezoidal waveforms;waveform imperfections","","","","1","","9","","","20090127","","IEEE","","IEEE Conference Publications"
"Fuel injection motorcycle engine model development","Fu-Shin Lee; Shao-Chin Tseng; Chung-Chih Tsen; Jhen-Cheng Wang","Dept. of Mechatronical Eng., Huafan Univ., Taipei, Taiwan","Networking, Sensing and Control, 2004 IEEE International Conference on","2004","2004","2","","1259","1264 Vol.2","An engine dynamic model is established in this research based upon theoretic approach and supplement of acquired engine experiment data using a dynamometer setup. Experiment data are employed to obtain relations among throttle valve opening, inject fuel amount, ignition timing, air/fuel ratio, engine speed and generated torque using curve-fitting techniques. Consequently, air intake and generated engine torque subsystem models are developed for simulations using MATLAB/SimuLink tool. Hence, the developed model could be excised to investigate steady state as well as transient performances of certain engines. The long-term object of this research is to prototype motorcycle engine fuel injection systems and to improve the control strategy for the engines developed in Taiwan.","1810-7869","0-7803-8193-9","","10.1109/ICNSC.2004.1297128","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1297128","","Curve fitting;Engines;Fuels;Ignition;MATLAB;Mathematical model;Motorcycles;Timing;Torque;Valves","automotive engineering;control system synthesis;engines;internal combustion engines;mechanical engineering computing;road vehicles","MATLAB;SimuLink tool;curve-fitting techniques;engine dynamic model development;fuel injection motorcycle engine","","","","1","1","15","","","20040927","","IEEE","","IEEE Conference Publications"
"Modeling and Simulation of a Chaotic Oscillator by MATLAB","Tlelo-Cuautle, E.; Duarte-Villasenor, M. A.; Garcia-Ortega, J.M.","Dept. of Electron., INAOE, Puebla","Electronics, Robotics and Automotive Mechanics Conference, 2006","26-29 Sept. 2006","2006","1","","239","242","A MATLAB-based system is presented to model and simulate a chaotic oscillator at the system level of abstraction. Chua's circuit is selected to describe the chaos phenomenon. Furthermore, the nonlinear resistor (Chua's diode) is modeled by an I-V piecewise-linear characteristic whose current and voltage ranges can be varied by the user. It is shown how to generate a sequence of chaotic behaviors by varying the value of a linear resistor. The simulation results can be plotted in a 2D and 3D graphs. Finally, some trade-offs for the synthesis of the chaotic oscillator by using standard CMOS integrated-circuit technology, are briefly described","","0-7695-2569-5","","10.1109/CERMA.2006.63","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4019744","","CMOS technology;Chaos;Circuit simulation;Computer languages;Diodes;MATLAB;Mathematical model;Oscillators;Piecewise linear techniques;Resistors","CMOS integrated circuits;Chua's circuit;chaos;digital simulation;electronic design automation;mathematics computing;oscillators;piecewise linear techniques;resistors","CMOS integrated-circuit;I-V piecewise-linear characteristic;MATLAB;chaotic oscillator;digital simulation;nonlinear resistor","","","","0","","9","","","20061204","","IEEE","","IEEE Conference Publications"
"The Special Amphibious Vehicle Driving Simulator Design and Development","Shutao Zheng; Zhengmao Ye; Zhidong Yang; Junwei Han","Sch. of Mechanism Eng., Harbin Inst. of Technol., Harbin, China","Engineering and Technology (S-CET), 2012 Spring Congress on","27-30 May 2012","2012","","","1","4","Driving simulators are largely employed in automotive industry, government, military and academic research fields. This paper provides an overview of the development of a kind of special amphibious vehicle driving simulator. A modularization structure was developed according to the structure character, maintainability and fixing space requirement which provide a kind of convenient methods to replace failure device and cut down simulator maintenance cycle effectively. A mixed network structure based on PC was developed which was used to change information between computers and simulated cabin device. A special amphibious vehicle dynamics simulation model was proposed for use on the driving simulator adopting Commercial-of-The-Shelf (COTS) product Matlab/Simulink and Rapid Control Prototype (RCP) technology. The experiment results shows that the amphibious vehicle driving simulator can provide the near same performance as the actual vehicle and improve the driver's operation skill effectively.","","978-1-4577-1965-3","","10.1109/SCET.2012.6342093","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6342093","","Computational modeling;Computers;Mathematical model;Real-time systems;Software;Vehicle dynamics;Vehicles","automobile industry;automotive engineering;design engineering;driver information systems;maintenance engineering;mechanical engineering computing;production engineering computing;rapid prototyping (industrial);reliability;vehicle dynamics","COTS;Matlab;RCP;Simulink;academic research;amphibious vehicle driving simulator;amphibious vehicle dynamics simulation model;automotive industry;commercial of the shelf;fixing space requirement;government;maintainability;military;modularization structure;rapid control prototype;structure character","","","","0","","9","","","20121110","","IEEE","","IEEE Conference Publications"
"Material and Structural Optimization for Engine Hood Inner Panel of Car Body Aimed to Lightweight","Li Yanping; Liu Haijiang","Sch. of Mech. &amp; Eng., Tongji Univ., Shanghai, China","Information Engineering (ICIE), 2010 WASE International Conference on","14-15 Aug. 2010","2010","4","","291","294","A method of lightweight design based on material selection and structural optimization is developed for engine hood inner panel. Introduced the decision-making mechanism of multi-objective satisfaction degree to lightweight material selection, built the model of finite element analysis and computer experiment analysis of the strength, stiffness and modal properties respectively to the different lightweight material for selected, Programmed with MatLAB and realized the lightweight material optimal selection. Then performed topology structural optimization to the inner panel with the selected lightweight material properties, which realized the integrated performance improved to different level and the weight of the inner panel reduced by 30.4%. The case study of lightweight design based on lightweight material selection and structural optimization shows the feasibility and potential of the method, and it provide an reference for the lightweight design of car body.","","978-1-4244-7506-3","978-1-4244-7507-0","10.1109/ICIE.2010.360","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5572684","car body;engine hood inner panel;lightweight;material and structural optimization","Analytical models;Engines;Materials;Optimization;Steel;Topology;Vehicles","automotive engineering;automotive materials;decision making;design engineering;elastic constants;finite element analysis;internal combustion engines;lightweight structures;mechanical strength","car body;decision making;engine hood inner panel;finite element analysis;lightweight design;lightweight materials;material selection;material strength;modal properties;stiffness;structural optimization","","","","0","","6","","","20100916","","IEEE","","IEEE Conference Publications"
"Optimization design of loader steering mechanism based on MATLAB","Qiang Wei; Bo Zhu; Baode Jing; Hang Liu; Meiyu Liu","Zhejiang Normal Univ., Jinhua, China","Computer-Aided Industrial Design & Conceptual Design, 2009. CAID & CD 2009. IEEE 10th International Conference on","26-29 Nov. 2009","2009","","","751","754","In the steering process of loader, the distance of left and right cylinder's stroke and arm is different. It results in the non-constant flow of hydraulic oil, which causes the pressure pulsation in the system, the vibration and shock in the course of steering' as well as energy loss in the process. So we should minimize the distance of cylinder's stroke and arm. This thesis builds the mathematical model of distance of cylinder's stroke and arm in the steering process, and makes use of MATLAB optimization toolbox to optimize, thus achieving noticeable effects.","","978-1-4244-5266-8","978-1-4244-5268-2","10.1109/CAIDCD.2009.5375100","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5375100","Loader;MATLAB;Optimization Design;Steering Mechanism","Automotive engineering;Design optimization;MATLAB;Machinery;Mathematical model;Mathematics;Rail transportation;Railway engineering;Solid modeling;Vehicles","loading equipment;mathematics computing;mechanical engineering computing;steering systems;vibrations","MATLAB;hydraulic oil;loader steering mechanism;optimization design;pressure pulsation;shock;vibration","","","","0","","7","","","20100108","","IEEE","","IEEE Conference Publications"
"Fuzzy logic control applied on SI engine concerning the injection time evolution","Marin, D.; Hiticas, I.; Mihon, L.","Hautes Etudes d'Ingenieur, Lille, France","Computational Intelligence and Informatics (CINTI), 2012 IEEE 13th International Symposium on","20-22 Nov. 2012","2012","","","279","284","The papers present studies and researches of fuzzy logic system application, analyzing the evolution of a spark ignition (SI) engine. The advantage offered by the fuzzy logic system allowed us to monitor same of the parameters involved in burning process. As we know, thermal engines must be optimized because of the problems with exhaust gases from fossil fuel, used as energy sources. Our team succeeded to work with MATLAB/Simulink software, which takes into consideration data acquired from the tested vehicle, namely Dacia Logan, with purpose to manage the injection time. The amount of air and the amount of fuel are two elements which must be taken into consideration, because if the amount of fuel varies, than and the amount of air will also varies, with consequences in exhaust. Also we mention and about the AFR (Air/Fuel Ratio), which is a value with variation due to the lambda sensor modification. Lambda sensor also was a parameter control with fuzzy logics controller. The results are very interesting, fuzzy control system allowed us to manage most of the important parameters, and the relation between them help us to affirm important conclusion.","","978-1-4673-5205-5","978-1-4673-5210-9","10.1109/CINTI.2012.6496774","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6496774","","","automotive engineering;combustion;fuel systems;fuzzy control;gas sensors;internal combustion engines","AFR;Dacia Logan;MATLAB-Simulink software;SI engine;air amount;air-fuel ratio;burning process parameter monitoring;energy sources;exhaust gases;fossil fuel;fuel amount;fuzzy logic control;fuzzy logic system;injection time evolution;lambda sensor modification;parameter control;spark ignition engine;thermal engines","","","","0","","22","","","20130415","","IEEE","","IEEE Conference Publications"
"Fuzzy mathematics based teaching quality evaluation system","Huajin Liu; Xuhui Huang; Yao Zhang","Zhejiang Automotive Vocational & Tech. Coll., Taizhou, China","Computer Application and System Modeling (ICCASM), 2010 International Conference on","22-24 Oct. 2010","2010","11","","V11-146","V11-149","This article propose a model of teaching quality evaluation, by combining the theory of fuzzy mathematics with classroom teaching quality evaluation system. Quantified by the 1<sup>st</sup> and 2<sup>nd</sup> approaches, the mode is calculated qualitatively and quantitatively, then gain the levels of teaching quality evaluation. Matlab (a numerical computing environment and fourth generation programming language) is also used for experiments, in order to form a scientific and objective appraise, apply and spread the model.","","978-1-4244-7235-2","978-1-4244-7237-6","10.1109/ICCASM.2010.5623241","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5623241","Fuzzy Mathematics;Matlab;evaluation;model;teaching quality","Computational modeling;Educational institutions;Indexes;Mathematical model;Presses","educational administrative data processing;fuzzy set theory;mathematics computing;teaching","Matlab;classroom teaching quality evaluation system;fourth generation programming language;fuzzy mathematics;numerical computing environment","","","","0","","10","","","20101104","","IEEE","","IEEE Conference Publications"
"Research on vehicle speed estimation algorithm based on AMESim platform","Lian Xi; Xie Xiaohua; Meng Fankunr","State Key Lab. of Automotive Simulation & Control, Jilin Univ., Changchun, China","Control and Decision Conference (CCDC), 2012 24th Chinese","23-25 May 2012","2012","","","3039","3044","To get the exact vehicle speed can effectively improve vehicle control performance in the vehicle's safety control system. Depending on the simulation advantage of AMESim, the highly precise vehicle model is built as an experimental model reference model, and then adaptive kalman filter algorithm combining with the AMESim and matlab co-simulation was adopted to realize estimation of vehicle speed. In the AMESim simulation environment the algorithm was verified with the different working conditions. The simulation results show that the estimated effect is good.","","978-1-4577-2073-4","","10.1109/CCDC.2012.6244478","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6244478","AMESim and matlab Co-Simulation;Adaptive kalman filter;vehicle speed","Adaptation models;Estimation;Kalman filters;Mathematical model;Tires;Vehicles;Wheels","Kalman filters;adaptive filters;control engineering computing;mathematics computing;road safety;road vehicles;traffic engineering computing","AMESim platform;MATLAB cosimulation;adaptive Kalman filter algorithm;experimental model reference model;vehicle control performance improvement;vehicle safety control system;vehicle speed estimation algorithm","","","","0","","11","","","20120719","","IEEE","","IEEE Conference Publications"
"Lu system chaos synchronization using single variable feedback","Chen Fengxiang; Zhang Chuansheng; Ji Guangji; Zhou Su","Sch. of Automotive Studies, Tongji Univ., Shanghai, China","Control Conference (CCC), 2010 29th Chinese","29-31 July 2010","2010","","","474","477","This paper treats the chaos synchronization problem of chaotic Lu system via single variable information of the master system. By stability theory of cascade-connection system, the derived controller is featured as follows: (a) only single variable information of the master system is needed to transmit to slave system for synchronization; (b) the pre-knowledge of upper bound of the trajectory of the master system is eliminated; (c) the controller is linear feedback. Finally, the effectiveness of the proposed control law is also illustrated by the numerical simulation on Matlab environment as well as rigorous mathematical proof.","","978-1-4244-6263-6","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5573139","Chaos Synchronization;Lu Chaotic System;Nonlinear Feedback;Single Variable","Backstepping;Chaotic communication;Fractals;Solitons;Synchronization;Trajectory","cascade systems;control system synthesis;feedback;nonlinear control systems;stability","cascade-connection system;chaos synchronization problem;chaotic Lu system;linear feedback;master system trajectory;single variable feedback;stability theory","","","","0","","15","","","20100920","","IEEE","","IEEE Conference Publications"
"Energy recovery from landing aircraft","Zulkifli, S.A.","Dept. of Aeronaut. & Automotive Eng., Loughborough Univ., Loughborough, UK","Power Electronics for Distributed Generation Systems (PEDG), 2012 3rd IEEE International Symposium on","25-28 June 2012","2012","","","93","100","This paper describes, the control strategy for energy recovery from landing aircraft. Energy from landing aircraft can be collected and changed to electrical power by using several power electronics devices. Each power electronics devices has their own control strategy, that will change from one type of input to other output. The controllers that have been used are included the H<sup>∞</sup> control and PI control. The simulations have been done in MATLAB program and the results show that the energy from landing aircraft can be converted and transferred to electrical power.","","978-1-4673-2021-4","978-1-4673-2022-1","10.1109/PEDG.2012.6253985","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6253985","","Aerospace electronics;Aircraft;Equations;Mathematical model;Power electronics;Supercapacitors","H<sup>∞</sup> control;PI control;energy storage;power convertors","H∞ control;MATLAB program;PI control;energy recovery;landing aircraft;power electronics devices","","","","0","","20","","","20120802","","IEEE","","IEEE Conference Publications"
"Rapid control prototyping development of intelligent control system of vehicle semi-active suspension","Xiaomin Dong; Miao Yu; Changrong Liao; Weimin Chen; Zushu Li","Key Lab. for Optoelectron. Technol. & Syst., Univ. of Chongqing, Chongqing","Intelligent Control and Automation, 2008. WCICA 2008. 7th World Congress on","25-27 June 2008","2008","","","1971","1975","This study discusses the rapid control prototyping approach used for development and investigation of control algorithm in magneto-rheological (MR) semi-active suspension system. Firstly, a multibody dynamic model based on MR suspension system is developed with the aid of VEDYNA software. Based on the model, a new intelligent control algorithm, human simulated intelligent control (HSIC) is proposed and designed. Finally, by means of dSPACE groupware system, the semi-active control prototype of real car has been built up, road test of real car and parameters of online adjustment have also been carried out. The results of offline simulation and real time control show that HSIC can achieve better comfort under assuring stability. They also show that rapid control prototyping (RCP) on the basis of Matlab/Simulink and dSPACE can shorten the research period of vehicle semi-active controller and reduce the cost of research. It is very significant to promote the industrialization of vehicle semi-active controller.","","978-1-4244-2113-8","978-1-4244-2114-5","10.1109/WCICA.2008.4593227","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4593227","intelligent control system;rapid control prototyping;semi-active suspension","Algorithm design and analysis;Collaborative software;Control systems;Humans;Intelligent control;Magnetic levitation;Mathematical model;Prototypes;Software prototyping;Vehicle dynamics","automotive components;control engineering computing;groupware;intelligent control;suspensions (mechanical components)","Matlab;Simulink;VEDYNA software;dSPACE groupware system;human simulated intelligent control system;magneto-rheological semi-active suspension system;multibody dynamic model;rapid control prototyping development;vehicle semi-active suspension","","","","2","","10","","","20080808","","IEEE","","IEEE Conference Publications"
"A Realization for SCR Catalytic Converter Model Based on MATLAB/Simulink","Wei Wang; Ying Gao; Wei Sun; Chenghong Yang","State Key Lab. of Automotive Dynamic Simulation, Jilin Univ., Changchun, China","Power and Energy Engineering Conference (APPEEC), 2011 Asia-Pacific","25-28 March 2011","2011","","","1","4","In this paper, the reaction kinetics of the selective catalytic reduction (SCR) is briefly introduced, and a non-cell mathematical model describing the thermal and chemical process of the SCR catalytic converter is given. Based on the one-cell model, identical SCR cell models can be seriously connected to simulate a real SCR converter performance. Consequently, the SCR catalytic converter model in MATLAB/Simulink is realized and detailedly described. The simulation results show satisfying performance of the models. Because of the feasibility and the simplicity, the model will attribute great benefits to the SCR control strategy design in the future.","2157-4839","978-1-4244-6253-7","","10.1109/APPEEC.2011.5748865","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5748865","","Converters;Exhaust systems;MATLAB;Mathematical model;Oxidation;Simulation;Thyristors","air pollution;catalysis;exhaust systems;reaction kinetics","MATLAB;SCR catalytic converter model;SCR cell model;SCR converter performance;Simulink;chemical process;exhaust;noncell mathematical model;one-cell model;reaction kinetics;selective catalytic reduction;thermal process","","","","0","","9","","","20110411","","IEEE","","IEEE Conference Publications"
"Image Encryption Based on Logistic Chaotic Map for Secure Communications","Rodri&#x0301;guez-Sahagu&#x0301;n, M.T.; Mercado-Sa&#x0301;nchez, J.B.; Lo&#x0301;pez-Mancilla, D.; Jaimes-Rea&#x0301;tegui, R.; Garci&#x0301;a-Lo&#x0301;pez, J.H.","Centro Univ. de Cienc. Exactas e Ingenierias (CUCEI-UdeG), Guadalajara, Mexico","Electronics, Robotics and Automotive Mechanics Conference (CERMA), 2010","Sept. 28 2010-Oct. 1 2010","2010","","","319","324","In this work, we propose a color image encryption of variable sizes using logistic chaotic map. We considered a process of permutation, followed by a diffusion algorithm. To evaluate this encryption method's performance, we applied a statistical analysis, and developed histograms of the original and encrypted images. For the correlation analysis, we evaluate the behavior of two adjacent pixels on horizontal, vertical and diagonal directions. We also analyzed the behavior of the algorithm to the most common cryptographic attacks. Numerical simulations and graphic results are presented for image encryption and decryption using MatLab software.","","978-1-4244-8149-1","","10.1109/CERMA.2010.44","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5692356","Chaos;image encryption;logistic map;secure communications","Algorithm design and analysis;Chaotic communication;Correlation;Encryption;Logistics;Pixel","cryptography;image coding;statistical analysis","Matlab software;color image encryption;correlation analysis;cryptographic attacks;diffusion algorithm;encryption method;image decryption;logistic chaotic map;permutation;secure communication;statistical analysis;variable sizes","","","","0","","19","","","20110117","","IEEE","","IEEE Conference Publications"
"Lagrangian Relaxation Unit Commitment by Parallel Processing","Trasvia, R.; Gutie&#x0301;rrez-Alcaraz, G.; Martinez-Cardenas, F.","Inst. Tecnol. de Morelia, Morelia","Electronics, Robotics and Automotive Mechanics Conference, 2008. CERMA '08","Sept. 30 2008-Oct. 3 2008","2008","","","240","245","Unit commitment (UC) has been used in the vertically integrated electric industry for scheduling units to meet the demand at minimum costs. In this paper, the authors describe a parallel implementation of the Lagrangian relaxation algorithm. The algorithm has been implemented in Matlab.","","978-0-7695-3320-9","","10.1109/CERMA.2008.83","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4641078","Parallel Processing;Unit Commitment","Automotive engineering;Computer languages;Computer networks;Distributed computing;Electronics industry;Industrial electronics;Lagrangian functions;Parallel processing;Parallel robots;Service robots","mathematics computing;parallel processing;power generation scheduling","Lagrangian relaxation algorithm;Matlab;nit commitment;parallel processing","","","","1","","12","","","20081010","","IEEE","","IEEE Conference Publications"
"MATLAB & SIMULINK","","","Circuits and Systems Magazine, IEEE","Third Quarter 2006","2006","6","3","50","50","","1531-636X","","","10.1109/MCAS.2006.1688204","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1688204","","Aerospace engineering;Automatic control;Automotive engineering;Control systems;History;MATLAB;Mathematical model;NASA;Propulsion;Stability","","","","","","0","","","","","20060906","","IEEE","IEEE Circuits and Systems Society","IEEE Journals & Magazines"
