"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=1969&queryText%3Dautomotive+model+based+design",2014/02/11 18:41:24
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"An in-vehicle infotainment software architecture based on google android","Macario, G.; Torchiano, Marco; Violante, M.","Magneti Marelli Electron. Syst., Torino, Italy","Industrial Embedded Systems, 2009. SIES '09. IEEE International Symposium on","8-10 July 2009","2009","","","257","260","The automotive infotainment industry is currently pressured with many challenges. Tier-one manufactures must accommodate disparate and quickly changing features for different carmakers. Moreover, the use of a dedicated platform for each brand and model is no more viable. The use of an open platform would permit sharing costs across the whole customer spectrum, and it will allow products to grow and adapt to the user preferences, by providing the possibility of executing third-party applications. Google Android is a recent operating system, designed for mobile devices that perfectly fits to embedded devices such as those used for automotive infotainment. In this paper we present a proof-of-concept architecture developed in cooperation between Magneti Marelli and Politecnico di Torino, whose main contribution is an automotive-oriented extension of Google Android that provides features for combining extendibility and safety requirements.","","978-1-4244-4109-9","978-1-4244-4110-5","10.1109/SIES.2009.5196223","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5196223","Automotive;In-vehicle infotainment;Open-source;Software architecture","Automotive engineering;Computer architecture;Computer industry;Costs;Manufacturing industries;Mobile handsets;Operating systems;Pressure control;Software architecture;Vehicle safety","automotive engineering;mobile communication;operating systems (computers);software architecture","Google android;Magneti Marelli;Politecnico di Torino;automotive infotainment industry;embedded devices;mobile devices;operating system;software architecture","","","","4","","4","","","20090807","","IEEE","","IEEE Conference Publications"
"Establishment and Analysis of Mathematic Model For Ice Detector","Wang Hua; Huang Xiaodiao; Hong Rongjing; Fang Chenggang","Nanjing Univ. of Technol., Nanjing","Electronic Measurement and Instruments, 2007. ICEMI '07. 8th International Conference on","Aug. 16 2007-July 18 2007","2007","","","4-714","4-717","Ice buildup on low temperature fuel tanks, highway bridges, aircraft airfoil surfaces can unexpectedly occur and create hazardous conditions. A vibrating-tube ice detector has been developed to detect the ice in the complex situation automatically. In order to find out the vibrating characteristic of the tube, the wave equation was established based on the vibration theory, the general solution was obtained using the variable separation method, then, the fixed solution was obtained integrating the simple structure model of the detector and the detailed terms and conditions. After the fixed solution was simplified based on the magnitude computational algorithm, the mathematic model of the vibrating-tube ice detector is established and three-order mode of axial vibration are obtained. The mathematic model makes the principle of the detector clear, and lays a solid foundation for the optimal structure design of the detector and the next debugging.","","978-1-4244-1136-8","978-1-4244-1136-8","10.1109/ICEMI.2007.4351243","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4351243","Ice detector;vibrating tube;wave equation","Aircraft manufacture;Automated highways;Automotive components;Bridges;Detectors;Fuel storage;Ice;Mathematical model;Mathematics;Temperature","ice;mathematical analysis;sensors;vibrations","aircraft airfoil surfaces;fuel tanks;hazardous conditions;highway bridges;magnitude computational algorithm;mathematic model;solid foundation;variable separation method;vibrating-tube ice detector;vibration theory;wave equation","","","","1","","8","","","20071022","","IEEE","","IEEE Conference Publications"
"Efficient power co-estimation techniques for system-on-chip design","Lajolo, M.; Raghunathan, A.; Dey, S.; Lavagno, L.","Politecnico di Torino, Italy","Design, Automation and Test in Europe Conference and Exhibition 2000. Proceedings","2000","2000","","","27","34","We present efficient power estimation techniques for HW/SW System-On-Chip (SOC) designs. Our techniques are based on concurrent and synchronized execution of multiple power estimators that analyze different parts of the SOC (we refer to this as co-estimation), driven by a system-level simulation master. We motivate the need for power co-estimation, and demonstrate that performing independent power estimation for the various system components can lead to significant errors in the power estimates, especially for control-intensive and reactive embedded systems. We observe that the computation time for performing power co-estimation is dominated by: (i) the requirement to analyze/simulate some parts of the system at lower levels of abstraction in order to obtain accurate estimates of timing and switching activity information and (ii) the need to communicate between and synchronize the various simulators. Thus, a naive implementation of power co-estimation may be too inefficient to be used in an iterative design exploration framework. To address this issue, we present several acceleration (speedup) techniques for power co-estimation. The acceleration techniques are energy caching, software power macromodeling, and statistical sampling. Our speedup techniques reduce the workload of the power estimators for the individual SOC components, as well as their communication/synchronization overhead. Experimental results indicate that the use of the proposed acceleration techniques results in significant (8× to 87×) speedups in SOC power estimation time, with minimal impact on accuracy. We also show the utility of our co-estimation tool to explore system-level power tradeoffs for a TCP/IP network interface card sub-system and an automotive controller","","0-7695-0537-6","","10.1109/DATE.2000.840011","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=840011","","Acceleration;Analytical models;Computational modeling;Control systems;Embedded system;Error correction;Independent component analysis;Information analysis;Performance analysis;System-on-a-chip","application specific integrated circuits;circuit simulation;embedded systems;hardware-software codesign;integrated circuit design;integrated circuit modelling;iterative methods;low-power electronics","TCP/IP network interface card sub-system;automotive controller;communication/synchronization overhead;computation time;concurrent execution;energy caching;hardware-software codesign;iterative design exploration;power co-estimation techniques;reactive embedded systems;software power macromodeling;statistical sampling;switching activity information;synchronized execution;system-level power tradeoffs;system-level simulation master;system-on-chip design","","","","12","","23","","","20020806","27 Mar 2000-30 Mar 2000","IEEE","","IEEE Conference Publications"
"Topology Optimization of a Magnetic Actuator Based on a Level Set and Phase-Field Approach","Sunghoon Lim; Yamada, T.; Seungjae Min; Nishiwaki, S.","Dept. of Automotive Eng., Hanyang Univ., Seoul, South Korea","Magnetics, IEEE Transactions on","May 2011","2011","47","5","1318","1321","This paper aims to develop a topology optimization method for magnetic actuator design, which can control the geometrical complexity of optimal configurations, using a level set model that incorporates a fictitious interface energy model based on concepts in the phase-field method. By adding a fictitious interface energy term to the objective functional, the optimization problem is sufficiently relaxed and the obtained optimal configurations have sufficient smoothness. The optimization problem is formulated to maximize the performance of a magnetic actuator under a volume constraint for the ferromagnetic material. The update scheme for implicit moving boundaries is developed based on time evolutional equations. The proposed method is applied to the structural design of a C-core actuator and a numerical example confirms the effectiveness of the method for achieving optimal configurations that deliver enhanced performance.","0018-9464","","","10.1109/TMAG.2010.2097583","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5754730","Fictitious interface energy;level set-based optimization method;magnetic actuator design;phase-field model","Actuators;Level set;Magnetic cores;Magnetic domains;Materials;Optimization;Topology","electromagnetic actuators;ferromagnetic materials;optimisation","C-core actuator structural design;ferromagnetic material;geometrical complexity;implicit moving boundary;interface energy model;level set approach;magnetic actuator topology optimization method;objective functional problem;phase-field approach;time evolutional equations","","","","3","","8","","","20110421","","IEEE","IEEE Magnetics Society","IEEE Journals & Magazines"
"Lifetime prediction and design of reliability tests for high-power devices in automotive applications","Ciappa, M.; Carbognani, F.; Cova, P.; Fichtner, W.","Integrated Syst. Lab., Swiss Fed. Inst. of Technol., Zurich, Switzerland","Reliability Physics Symposium Proceedings, 2003. 41st Annual. 2003 IEEE International","30 March-4 April 2003","2003","","","523","528","Different procedures are defined and compared to extract the statistical distribution of the thermal cycles experienced by power devices installed in hybrid vehicles operated according to arbitrary mission profiles. This enables both to design efficient accelerated tests tailored on realistic data and to provide the input for lifetime prediction models. Initially, the system lifetime is predicted under the assumption of linear accumulation of the damage produced by low cycling fatigue. In the second part, a novel prediction model based on some fundamental equations is introduced which takes into consideration the creep experienced by compliant materials when they are submitted to thermal cycles.","","0-7803-7649-8","","10.1109/RELPHY.2003.1197803","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1197803","","Automotive applications;Data mining;Equations;Fatigue;Life estimation;Life testing;Power system modeling;Predictive models;Statistical distributions;Vehicles","automotive electronics;creep;insulated gate bipolar transistors;life testing;multichip modules;power transistors;semiconductor device reliability;semiconductor device testing;thermal stress cracking","IGBT;accelerated tests;arbitrary mission profiles;automotive applications;complex multi-chip modules;compliant materials;creep;cycling fatigue;high-power devices;hybrid vehicles;lifetime prediction;lifetime prediction models;linear damage accumulation;reliability test design;thermal cycle statistical distribution;thermal cycles;thermomechanical model","","","","0","","","","","20030513","","IEEE","","IEEE Conference Publications"
"Combining Classical and Behavior-Based Control for Swarms of Cooperating Vehicles","Yong Chye Tan; Bishop, B.E.","Republic of Singapore Navy APT Blk 153 Mei Ling Street # 06-24 Singapore 140153 troichye@hotmail.com","Robotics and Automation, 2005. ICRA 2005. Proceedings of the 2005 IEEE International Conference on","18-22 April 2005","2005","","","2499","2504","This paper relates a hybridization of classical control and behavior-based methods for control of cooperating autonomous vehicles performing a search mission. The controller developed inherits the best characteristics of each of the approaches with few of the drawbacks. Simulation studies show the efficacy of the control for a simple mission.","","0-7803-8914-X","","10.1109/ROBOT.2005.1570488","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1570488","Multi-robot control;behavior-based control;classical control","Automotive engineering;Control systems;Design methodology;Jacobian matrices;Mobile robots;Modeling;Null space;Remotely operated vehicles;Robot kinematics;Systems engineering and theory","","Multi-robot control;behavior-based control;classical control","","","","4","","20","","","20060110","","IEEE","","IEEE Conference Publications"
"The study of automobile chassis design and development based on Digital Mock-Up","Xiong Xin; Tan Gangfeng; Guo Xuexun; Chen Menghua","Hubei Key Lab. of Adv. Technol. of Automotive Parts, Wuhan Univ. of Technol., Wuhan, China","Electric Information and Control Engineering (ICEICE), 2011 International Conference on","15-17 April 2011","2011","","","2814","2817","The Digital Mock-Up (DMU) technology is one of the most significant means to the development and innovation of new products in modern manufacturing enterprises. The application of the DMU technology can help improve the quality of products, reduce the production cost and shorten development cycle. In this work, the DMU of the whole automobile chassis is constituted according to the unique characteristics of design and development for automobile chassis. The focus is on the DMU harmony analyses, including interference checking, disassembly and assembly simulation, space location, structure intensity and modal of vibration.. This paper also provides an optimal and instructive method to the design and development of other complex systems.","","978-1-4244-8036-4","","10.1109/ICEICE.2011.5776956","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5776956","Automobile;Chassis;DMU","Analytical models;Assembly;Interference;Skeleton;Solid modeling;Springs;Wheels","assembling;automobile industry;cost reduction;product design;production engineering computing","DMU harmony analyses;assembly simulation;automobile chassis design;digital mock-up technology;disassembly simulation;interference checking;modern manufacturing enterprises;product quality;production cost reduction;space location;structure intensity;vibration modal","","","","1","","6","","","20110527","","IEEE","","IEEE Conference Publications"
"Source seeking for a Joukowski foil model of fish locomotion","Cochran, J.; Kelly, S.D.; Hailong Xiong; Krstic, M.","Dept. of Mech. & Aerosp. Eng., Univ. of California, San Diego, CA, USA","American Control Conference, 2009. ACC '09.","10-12 June 2009","2009","","","1788","1793","We continue with the study of fish-like underwater source seeking initiated in a companion paper where we considered a three-rigid-link fish model. In this paper we consider a more realistic fish model based on a Joukowski airfoil which has only one degree of freedom in its movement, and thus relies on vortex shedding to move through a perfect fluid. Both the propulsion problem and the source seeking problem are solved by employing the same sinusoidal perturbation input- the flapping of the fish's tail. The fish converges to the signal source despite being unaware of it's position, the source's position, and the spatial distribution of the source.","0743-1619","978-1-4244-4523-3","978-1-4244-4524-0","10.1109/ACC.2009.5160257","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5160257","","Automotive components;Biological system modeling;Design methodology;H infinity control;Marine animals;Propulsion;Shape;Tail;Underwater vehicles;Vehicle driving","Global Positioning System;aerodynamics;mobile robots;underwater vehicles","GPS-denied source seeking;Joukowski airfoil model;fish locomotion;fish-like underwater source seeking;three-rigid-link fish model;vortex shedding","","","","2","","22","","","20090710","","IEEE","","IEEE Conference Publications"
"Statistical Shape Analysis of Headlights","Ishihara, S.; Ishihara, K.; Nagamachi, M.","Dept. of Kansei Design, Hiroshima Int. Univ., Higashi-Hiroshima, Japan","Biometrics and Kansei Engineering (ICBAKE), 2011 International Conference on","19-22 Sept. 2011","2011","","","27","32","In Kansei Engineering, sample shapes have been treated as categorical variables in nominal scale. In this paper, we describe the method for focusing on product shapes concerning customers' Kansei, to avoid confusing effects on Kansei caused by other properties such as sizes, orientations, colors, textures, and so on. We standardized the shapes of sample products and made them into statistical values with morphometric methods. This preprocessing of the shape let us build mathematical models of shape space and relations between shapes and Kansei based on the results of customers Kansei evaluations. Then, statistical analyses that are frequently used in Kansei Engineering, e.g., cluster analysis and principal component analysis, followed to reveal the characteristics of shape samples associated with specific Kansei and semantic space. Here, we described the proposed analysis method on headlights of passenger cars and present the resulting associations between concrete shapes and Kansei evaluation.","","978-1-4577-1356-9","978-0-7695-4512-7","10.1109/ICBAKE.2011.52","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6031244","Car Design;Kansei Engineering;Morphometrics;Shape Analysis","Kernel;Mathematical model;Optimization;Principal component analysis;Shape;Shape measurement","automotive components;design engineering;shapes (structures);statistical analysis","Kansei engineering;customers Kansei evaluations;headlights;mathematical models;morphometric methods;passenger cars;product shapes;semantic space;shape space;statistical shape analysis","","","","0","","11","","","20110929","","IEEE","","IEEE Conference Publications"
"Component-based ECU design method of passenger car information integrated control system","Jian Hu; Gangyan Li; Jun Xu","Sch. of Mech. & Electron. Eng., Wuhan Univ. of Technol., Wuhan, China","Automation and Logistics, 2009. ICAL '09. IEEE International Conference on","5-7 Aug. 2009","2009","","","365","370","Based on in-vehicle network technology and ECU (electronic control unit), passenger car information integrated control system implements correlative real-time control of passenger car functions. ECU is the core of system function implementation. Currently, passenger car ECU is designed according to special function requirement. Passenger car model has diversity because of the difference of market requirement and technology level. Variety of function requirement causes high cost and problem of maintenance for ECU development and application. In this paper, component-based ECU design method of passenger car information integrated control system is presented. Based on the analysis of holistic function of ECU, ECU components of passenger car information integrated control system are designed. In order to implement ldquocomponent-ECU-systemrdquo 3-level development mode, ECU component configuration method and process are put forward. According to the function requirements of WG6100ENH model natural gas city bus information integrated control system, the system ECUs are designed. This case verifies the efficiency of the method presented in this paper.","","978-1-4244-4794-7","978-1-4244-4795-4","10.1109/ICAL.2009.5262898","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5262898","Automotive Electronic;Component;Electronic Control Unit;Information Integrated Control;Passenger Car","Ant colony optimization;Automation;Centralized control;Design methodology;Genetic algorithms;Path planning;Road accidents;Sampling methods;Testing;Unmanned aerial vehicles","automobiles;control engineering computing;traffic information systems","WG6100ENH model natural gas city bus information integrated control system;component-based ECU design method;electronic control unit;passenger car functions;passenger car information integrated control system","","","","0","1","11","","","20090925","","IEEE","","IEEE Conference Publications"
"Air Gap Flux Density Waveform Design of Surface-Mounted Permanent Magnet Motor Considering Magnet Shape and Magnetization Direction","Seahn Oh; Seungjae Min; Jung-Pyo Hong","Dept. of Automotive Eng., Hanyang Univ., Seoul, South Korea","Magnetics, IEEE Transactions on","May 2013","2013","49","5","2393","2396","The flux density waveform in the air gap of a surface-mounted permanent magnet motor demonstrates key design information such as the back electromotive force, cogging torque and torque waveform. To achieve a sinusoidal back electromotive force waveform, zero cogging torque and zero total ripple torque, the most important point to be considered is the elimination of higher harmonics in the air gap flux density. In this paper, the harmonics of the air gap flux density waveform is reduced by designing the magnet shape and magnetization direction using the level set based design optimization method. Multiple level set functions are employed to express several magnet segments with different magnetization directions. To control geometry complexity and improve the ease of manufacturing, a modified phase field model is implemented. The reaction-diffusion equation is solved to update the level set functions by the design sensitivity. A practical example shows that the optimal shapes of a permanent magnet with different magnetization directions can effectively mitigate the harmonics of the air gap flux density waveform.","0018-9464","","","10.1109/TMAG.2013.2246142","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6514760","Air gap flux density waveform;level set based design optimization method;magnet shape;magnetization direction;surface-mounted permanent magnet motor","","air gaps;electric potential;geometry;machine control;magnetisation;optimisation;permanent magnet motors;sensitivity","air gap flux density waveform design;back electromotive force;design optimization method;design sensitivity;geometry complexity control;high harmonics;level set method;magnet shape;magnetization direction;phase field model;reaction-diffusion equation;sinusoidal back electromotive force waveform;surface-mounted permanent magnet motor;torque waveform;zero cogging torque;zero total ripple torque","","","","0","","13","","","20130507","","IEEE","IEEE Magnetics Society","IEEE Journals & Magazines"
"Trajectory tracking controller design for AGV using laser sensor based positioning system","Thanh Luan Bui; Phuc Thinh Doan; Hak Kyeong Kim; Sang Bong Kim","Dept. of Mech. & Automotive Eng., Pukyong Nat. Univ., Busan, South Korea","Control Conference (ASCC), 2013 9th Asian","23-26 June 2013","2013","","","1","5","This paper introduces a tracking controller for Automatic Guided Vehicles (AGV) to track a desired trajectory. The use of the nonlinear Lyapunov technique provides robustness for load disturbance and sensor noise. Based on kinematic model, a trajectory tracking controller of AGV is proposed. System stability is verified by Lyapunov stability. A laser sensor device NAV200 is used to detect the AGV position in door environment in real-time. For simulation and experiment, software and hardware are described. The AGV consists of 4 wheels with two passive wheels and two driving wheels. A controller is developed based on industrial computer. The effectiveness of the proposed controller is proved by simulation and experimental results.","","978-1-4673-5767-8","","10.1109/ASCC.2013.6606202","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6606202","AGV;Lyapunov;NAV200;tracking;trajectory","Angular velocity;Kinematics;Mobile robots;Robot sensing systems;Trajectory;Vectors;Wheels","Lyapunov methods;automatic guided vehicles;control engineering computing;control system synthesis;digital simulation;optical sensors;robust control;trajectory control;wheels","AGV;Lyapunov stability;NAV200;automatic guided vehicles;driving wheels;industrial computer;laser sensor based positioning system;laser sensor device;load disturbance robustness;nonlinear Lyapunov technique;passive wheels;sensor noise;trajectory tracking controller design","","","","0","","12","","","20130923","","IEEE","","IEEE Conference Publications"
"[Title page iii - Volume 1]","","","Intelligent Computation Technology and Automation (ICICTA), 2010 International Conference on","11-12 May 2010","2010","1","","iii","iii","The following topics are dealt with: neural networks; evolutionary computing and genetic algorithms; fuzzy systems and soft computing; particle swarm optimization; artificial life and artificial immune systems; systems biology and neurobiology; support vector machine; rough and fuzzy rough set; knowledge discovery and data mining; kernel methods; supervised & semi-supervised learning; hybrid system; control theory and application; system theory and control theory; nonlinear system and control; motion control; modeling, identification and signal processing; fuzzy system and fuzzy control; distributed control systems; adaptive control and learning control; robust and H-infinity control; traffic control; communication network systems; variable structure control; intelligence system design; automation; cims and manufacturing systems; factory modeling and simulation; instrumentation systems; intelligent automation; man-machine interactions; network-based systems; scheduling and coordination; process automation; automobile electric; sensor fusion; intelligent mechatronics and robotics; fault diagnosis; decision and management; knowledge management and knowledge engineering; management information systems; management of supply chain and logistics; social economy systems; financial data mining; customer relationship management.","","978-1-4244-7279-6","","10.1109/ICICTA.2010.2","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5523436","","","H<sup>∞</sup> control;artificial immune systems;artificial life;automation;automotive electronics;control theory;customer relationship management;data mining;distributed control;evolutionary computation;fault diagnosis;financial data processing;fuzzy set theory;fuzzy systems;genetic algorithms;intelligent robots;knowledge engineering;knowledge management;learning (artificial intelligence);management information systems;mechatronics;motion control;neural nets;nonlinear systems;particle swarm optimisation;robust control;rough set theory;sensor fusion;signal processing;socio-economic effects;supply chain management;support vector machines;telecommunication network management;traffic control;user interfaces;variable structure systems","CIMS system;H-infinity control;adaptive control;artificial immune system;artificial life;automobile electric system;communication network system;control theory;customer relationship management;distributed control system;evolutionary computing;factory modeling;fault diagnosis;financial data mining;fuzzy control;fuzzy rough set;fuzzy system;genetic algorithm;hybrid system;instrumentation system;intelligent automation;intelligent mechatronics;intelligent robotics;intelligent system design;kernel method;knowledge discovery;knowledge engineering;knowledge management;man machine interaction;management information system;motion control;network based system;neural network;neurobiology;nonlinear control;nonlinear system;particle swarm optimization;process automation;robust control;rough set theory;semisupervised learning;sensor fusion;signal processing;social economy system;soft computing;supply chain management;support vector machine;system biology;traffic control;variable structure control","","","","0","","","","","20100726","","IEEE","","IEEE Conference Publications"
"Design and realization of unmanned mobile platform control system","Li YongKe; Chen ZiLi","Dept. of Opt. & Electron. Eng., Ordnance Eng. Coll., Shijiazhuang, China","Electronic Measurement & Instruments, 2009. ICEMI '09. 9th International Conference on","16-19 Aug. 2009","2009","","","3-394","3-398","Unmanned Mobile Platform (UMP) is an intelligent and automated transport vehicle which can implement kinds of tasks by equipped different appurtenances. A four-wheel car with front wheels steer and rear wheels drive is selected as the moving mechanism, paper researches and designs a control system to make the platform follow the path's guide-line with the master control chip MC9S12DG128. Platform control system is divided into longitude and lateral parts based on system model. Because of it's a nonlinear and time-variation system, the effect of normal PID controller is not good, paper combines fuzzy-controller and PID controller to adjust the PID parameters on-line, improves the system fault tolerance and robustness. Both the model and controller are developed in the Matlab/Simulink environment, they are proved feasible.","","978-1-4244-3863-1","978-1-4244-3864-8","10.1109/ICEMI.2009.5274291","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5274291","MC9S12DG128;PID;UMP;fuzzy","Automatic control;Control system synthesis;Control systems;Fault tolerant systems;Intelligent vehicles;Mathematical model;Nonlinear control systems;Robust control;Three-term control;Wheels","automated highways;automotive components;control system synthesis;fuzzy control;microprocessor chips;mobile robots;path planning;remotely operated vehicles;three-term control","MC9S12DG128 master control chip;PID controller;PID parameters;automated transport vehicle;control system design;four wheel car;front wheels steer;fuzzy control;nonlinear system;path guideline;rear wheels drive;system fault tolerance;time variation system;unmanned mobile platform control system","","","","0","","11","","","20091002","","IEEE","","IEEE Conference Publications"
"Tool Support for Incremental Failure Mode and Effects Analysis of Component-Based Systems","Elmqvist, J.; Nadjm-Tehrani, S.","Dept. of Comput. & Inf. Sci., Linkoping Univ., Linkoping","Design, Automation and Test in Europe, 2008. DATE '08","10-14 March 2008","2008","","","921","927","Failure mode and effects analysis (FMEA) is a well-known technique widely used for safety assessment in the area of safety-critical systems. However, FMEA is traditionally done manually which makes it both time-consuming and costly, specially for large and complex systems. Also, small modifications in the design may result in a complete revision of the initial FMEA. This paper presents a tool support for automated incremental component-based FMEA of SW and HW. It is based on component safety interfaces and a formal compositional safety analysis method. This tool support enables engineers to focus on more important steps in the safety assessment process. Also, during system upgrades, the tool incrementally registers the changes and identifies possible effects in the FMEA which enables the use of earlier safety analysis results. Finally, this formal approach based on design models of the components and the system always creates FMEAs which are consistent with the system design.","","978-3-9810801-3-1","978-3-9810801-4-8","10.1109/DATE.2008.4484792","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4484792","","Aerospace industry;Aerospace safety;Automotive engineering;Control system synthesis;Failure analysis;Hardware;Information analysis;Information science;Software safety;System analysis and design","object-oriented programming;safety-critical software;software fault tolerance","FMEA technique;automated incremental component-based FMEA;component safety interfaces;component-based fault tolerant systems;hardware complexity;incremental failure mode and effects analysis;safety assessment process;safety-critical systems;software complexity","","","","2","","18","","","20080411","","IEEE","","IEEE Conference Publications"
"""Unilateral"" fixturing of sheet metal parts using modular jaws with plane-cone contacts","Gopalakrishnan, K.; Zaluzec, M.; Koganti, R.; Deneszczuk, P.; Goldberg, K.","EECS, California Univ., Berkeley, CA, USA","Robotics and Automation, 2003. Proceedings. ICRA '03. IEEE International Conference on","14-19 Sept. 2003","2003","3","","3853","3858 vol.3","To fixture sheet metal parts for welding, we propose ""unilateral fixtures"" consisting of modular fixturing elements that lie almost completely on one side of the part. These are based on cylindrical jaws with conical grooves which provide the equivalent of 4 point contacts. We propose a two-phase procedure for designing unilateral fixtures. The first phase is a geometric algorithm that assumes the part is rigid and computes vg-grips (vertex-groove grips). The vg-grip algorithm uses a fast sufficient test for immobility to generate a list of vg-grips and find bounds on jaw cone angles for each. The second phase is a fast heuristic procedure that uses FEM to arrange secondary contacts to reduce part deformation. For a part described by n concave ""virtual vertices"", a list of vg-grips and minimum half cone angles for each vg-grip can be generated in O(n<sup>2</sup>) time. We also propose a quality metric based on the sensitivity of the part's orientation to an infinitesimal relaxation of the jaws that can be evaluated in constant time for a given fixture. For an FEM model with m nodes, the second phase takes O(m<sup>3</sup>r) time to arrange r secondary contacts for each vg-grip.","1050-4729","0-7803-7736-2","","10.1109/ROBOT.2003.1242204","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1242204","","Assembly;Automotive engineering;Fixtures;Hardware;Home appliances;Inspection;Investments;Metals industry;Testing;Welding","computational geometry;design engineering;finite element analysis;fixtures;heuristic programming;sheet metal processing;welding","FEM model;conical grooves;cylindrical jaws;finite element method;four point contacts;geometric algorithm;half cone angles;heuristic procedure;jaw cone angles;modular fixturing elements;modular jaws;plane-cone contacts;quality metric;sheet metal parts;unilateral fixtures design;vertex-groove grips;vg-grip algorithm;virtual vertices;welding","","","","1","","","","","20031110","","IEEE","","IEEE Conference Publications"
"The application of mass customization in the automobile manufacturing industry","Li Liu","Fac. of Mech. Eng. & Mech., Ningbo Univ., Ningbo, China","Consumer Electronics, Communications and Networks (CECNet), 2011 International Conference on","16-18 April 2011","2011","","","808","811","Mass customization of automobiles is a production mode that meets the demand of customer-orientation. Methods for automobile companies to realize product modularization and interchangeability are introduced with the examples of Western model automobile companies; Collaborative design process and strategy of automobile mass customization are analyzed based on different objects and different phases.","","978-1-61284-458-9","","10.1109/CECNET.2011.5768668","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5768668","automotive industry;cooperative designing;mass customization;modularization designing","Automobiles;Collaboration;Companies;Industries;Mass customization;Production facilities","automobile industry;automobile manufacture;mass production;product customisation","Western model;automobile companies;automobile manufacturing industry;automobile mass customization;collaborative design process;customer-orientation;product interchangeability;product modularization","","","","0","","5","","","20110516","","IEEE","","IEEE Conference Publications"
"High Level System-on-Chip Design using UML and SystemC","Correa, B.A.; Eusse, J.F.; Velez, J.F.","Univ. of Antioquia, Medellin","Electronics, Robotics and Automotive Mechanics Conference, 2007. CERMA 2007","25-28 Sept. 2007","2007","","","740","745","Due to the increasing complexity of Systems-On-Chip (SoC), there is a need for new design methodologies in order to develop designs at higher levels of abstraction, reduce the time to market, enable functional verification and conceptual correctness at early design stages, and simplify the hardware/software partitioning tasks. Recently, there has been a growing interest in using the Unified Modeling Language (UML) together with SystemC for the design of hardware/software systems at high levels of abstraction. In this paper, an approach to translate UML 2.0 notations to the SystemC language is presented. The UML notation is extended to represent SystemC elements through the adaptation of a UML profile for SystemC. An implementation example is given to illustrate the transformation process of UML to SystemC by means of modeling an encryption system based on the Advanced Encryption Standard (AES).","","978-0-7695-2974-5","","10.1109/CERMA.2007.4367776","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4367776","","Consumer electronics;Cryptography;Design methodology;Hardware;Productivity;Software systems;System-on-a-chip;Time to market;Transistors;Unified modeling language","C language;Unified Modeling Language;hardware-software codesign;system-on-chip","Advanced Encryption Standard;SystemC language;UML 2.0 notation;UML profile;Unified Modeling Language;conceptual correctness;encryption system;functional verification;hardware/software partitioning task;hardware/software system design;high level abstraction;high level system-on-chip design","","","","1","","18","","","20071029","","IEEE","","IEEE Conference Publications"
