"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=279&queryText%3DAutomotive+Simulink",2014/02/11 19:42:28
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"Modeling and simulation studies on differential drive assisted steering for EV with four-wheel-independent-drive","Junnian Wang; Qingnian Wang; Liqiang Jin","Dept. of Automotive Eng., Jilin Univ., Changchun","Vehicle Power and Propulsion Conference, 2008. VPPC '08. IEEE","3-5 Sept. 2008","2008","","","1","7","A novel power assisted steering system was proposed in this paper, due to the independent driving characteristics of electric vehicle (EV) with four-wheel-independent-drive. The basic theory of differential drive torque assisted steering is discussed at first. After that, vehicle dynamics model with steering system was built in SIMULINK, and the control strategy for minimizing the difference between the reference steering effort and the actual steering effort by controlling the drive torque distribution between the wheels of two sides of the vehicle body was constructed. The simulation results showed that, to four-wheel motored EV, the proposed differential drive torque assisted steering can reduce the steering efforts to a reasonable level obviously, and ensure the most possible road feel feedback to the driver. Moreover, it can improve return-to-center performance of the steering system.","","978-1-4244-1848-0","978-1-4244-1849-7","10.1109/VPPC.2008.4677428","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4677428","Assisted Steering;Differential;Electric Vehicle (EV);Independent Drive","Drives;Electric vehicles;Power steering;Power system modeling;Roads;Steering systems;Torque control;Vehicle driving;Vehicle dynamics;Wheels","electric drives;electric vehicles","SIMULINK;control strategy;differential drive assisted steering;differential drive torque;drive torque distribution control;electric vehicle;four-wheel-independent-drive;power assisted steering system","","","","6","","16","","","20081118","","IEEE","","IEEE Conference Publications"
"Research on dynamic range control used to audio directional system","Jicai Liang; Song Gao; Yi Li","Sch. of Automotive Eng., Dalian Univ. of Technol., Dalian, China","Mechatronic Science, Electric Engineering and Computer (MEC), 2011 International Conference on","19-22 Aug. 2011","2011","","","498","501","The algorithm of the dynamic range control (DRC) was applied in the research of the audio directional system. According to the feature of audio directional system, the implementation of the static curve was modified, and the model of DRC based on simulink was built. The calculation results demonstrate that DRC is an effective optimal method to enhance the main sound and reduce the noise in the audio directional system.","","978-1-61284-719-1","","10.1109/MEC.2011.6025511","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6025511","Audio directional system;Dynamic range control;simulink","Acoustics;Algorithm design and analysis;Dynamic range;Field programmable gate arrays;Heuristic algorithms;Noise;Signal processing algorithms","audio systems","audio directional system;dynamic range control;optimal method;static curve","","","","0","","5","","","20110922","","IEEE","","IEEE Conference Publications"
"Modeling and Dynamic Simulation of Electric Power Steering System of Automobile Using Bond Graph Technique","Lin-an Wang; Qiang Li; Xiao-juan Liang","Sch. of Mech. & Automotive Eng., Zhejiang Univ. of Sci. & Technol., Hangzhou, China","Intelligent Information Technology and Security Informatics (IITSI), 2010 Third International Symposium on","2-4 April 2010","2010","","","744","747","Electric Power Steering (EPS) systems have many merits over traditional hydraulic power steering systems in fuel economy, variable assist capabilities and favorable road feeling by virtue of adjustment assist characteristic with adopting assist motor in replacement of hydraulic pump. This paper aims at modeling the mechanical parts, the assist motor and electronic control unit by bond graph technique and simulating system dynamic performance regarding vehicle maneuverability and stability and driver's steering feel by Matlab/Simulink. The simulation results provide that the bond graph EPS model can reflect stability and dynamic steering characteristic in effect.","","978-1-4244-6730-3","978-1-4244-6743-3","10.1109/IITSI.2010.151","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5453728","bond graph;electric power steering system;modeling;simulation","Automobiles;Bonding;Fuel economy;Mathematical model;Power steering;Power system modeling;Roads;Stability;Steering systems;Vehicle dynamics","automotive components;fuel economy;graph theory;hydraulic systems;pumps;road vehicles;stability;steering systems;vehicle dynamics","Matlab;Simulink;adjustment assist characteristic;assist motor;automobile;bond graph technique;dynamic simulation;dynamic steering characteristic;electric power steering system;electronic control unit;fuel economy;hydraulic pump replacement;mechanical part modeling;road feeling;system dynamic performance simulation;variable assist capability;vehicle maneuverability;vehicle stability","","","","1","","4","","","20100422","","IEEE","","IEEE Conference Publications"
"Modeling and simulation analysis of rear axle with multi-degree-of-freedom","Yang Xianwu; Zuo Shuguang; Huang Hua","Sch. of Automotive Eng., Tongji Univ., Shanghai, China","Advanced Computer Theory and Engineering (ICACTE), 2010 3rd International Conference on","20-22 Aug. 2010","2010","1","","V1-485","V1-488","A dynamic vibration model of suspension-tire-tread four degree-of-freedom theoretical vibration model, taking time-delay into account, is established to study the range of speed to motivate self-excited vibration and the relationship of vibration character and speed. The numerical simulation of bifurcation is applied to the four degree-of-freedom system, and the vehicle speed range which can generate self-excited vibration of tire tread is found. The dynamic differential equations in the theoretical model can be used to further research.","2154-7491","978-1-4244-6539-2","","10.1109/ICACTE.2010.5578972","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5578972","Polygonal tire wear;multibody dynamics;self-excited vibration;simulink model","Tires;Vibrations","axles;bifurcation;differential equations;suspensions (mechanical components);tyres;vibrations","bifurcation;dynamic differential equations;dynamic vibration model;four degree-of-freedom system;rear axle;self-excited vibration;simulation analysis;suspension-tire-tread;time-delay;vehicle speed range;vibration character","","","","0","","6","","","20100920","","IEEE","","IEEE Conference Publications"
"Automated testing of embedded automotive systems from requirement specification models","Siegl, S.; Hielscher, K.-S.; German, R.; Berger, C.","Dept. of Comput. Sci., Univ. Erlangen-Nuremberg, Erlangen, Germany","Test Workshop (LATW), 2011 12th Latin American","27-30 March 2011","2011","","","1","6","Embedded software for modern automotive and avionic systems is increasingly complex. In early design phases, even when there is still uncertainty about the feasibility of the requirements, valuable information can be gained from models that describe the expected usage and the desired system reaction. The generation of test cases from these models indicates the feasibility of the intended solution and helps to identify scenarios for which the realization is hardly feasible or the intended system behavior is not properly defined. In this paper we present the formalization of requirements by models to simulate the expected field usage of a system. These so called usage models can be enriched by information about the desired system reaction. Thus, they are the basis for all subsequent testing activities: First, they can be used to verify the first implementation models and design decisions w.r.t. the fulfillment of requirements and second, test cases can be derived in a random or statistic manner. The generation can be controlled with operational profiles that describe different classes of field usage. We have applied our approach at a large German car manufacturer in the early development phase of active safety functionalities. Test cases were generated from the usage models to assess the implementation models in MATLAB/Simulink. The parametrization of the systems could be optimized and a faulty transition in the implementation models was revealed. These design and implementation faults had not been discovered with the established test method.","","978-1-4577-1489-4","","10.1109/LATW.2011.5985928","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5985928","","Belts;Clocks;MATLAB;Safety;Testing;Timing","automotive engineering;avionics;embedded systems;formal specification;program testing;software fault tolerance","German car manufacturer;MATLAB-Simulink;automated testing;avionic system;early design phase;embedded automotive system;embedded software;faulty transition;intended system;requirement formalization;requirement specification model;safety functionality;test case","","","","0","","21","","","20110818","","IEEE","","IEEE Conference Publications"
"Design of a fuzzy logic controller for ABS of Electric Vehicle based on AMESim and Simulink","Hui Lin; Chuanxue Song","State Key Lab. of Automotive Dynamic Simulation, Jilin Univ., Changchun, China","Transportation, Mechanical, and Electrical Engineering (TMEE), 2011 International Conference on","16-18 Dec. 2011","2011","","","779","782","A fuzzy logic control method of ABS control for EV with electric brake is proposed. It is used to control the acceleration and deceleration of the wheel. The simulation model was established by AMESim and Simulink. The co-simulation model simulates the EV braking performance on low adhesion road. Simulation result shows that the fuzzy logic ABS controller can effectively improve the EV's braking stability and performance. Model parameters can be adjusted, so research on different parameters on the effect of ABS can be carried on, and the simulation model can be used as a well platform for ABS study on EV.","","978-1-4577-1700-0","","10.1109/TMEE.2011.6199318","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6199318","ABS;fuzzy logic control;slip rate","Acceleration;Atmospheric modeling;Fuzzy logic;Roads;Vehicle dynamics;Vehicles;Wheels","acceleration control;braking;digital simulation;electric vehicles;fuzzy control;parameter estimation;stability","ABS control;AMESim;EV braking performance;Simulink;antilock braking system;braking performance;braking stability;cosimulation model;electric brake;electric vehicle;fuzzy logic controller design;low adhesion road;model parameter adjustment;simulation model;wheel acceleration control;wheel deceleration control","","","","0","","11","","","20120514","","IEEE","","IEEE Conference Publications"
"Fuel injection motorcycle engine model development","Fu-Shin Lee; Shao-Chin Tseng; Chung-Chih Tsen; Jhen-Cheng Wang","Dept. of Mechatronical Eng., Huafan Univ., Taipei, Taiwan","Networking, Sensing and Control, 2004 IEEE International Conference on","2004","2004","2","","1259","1264 Vol.2","An engine dynamic model is established in this research based upon theoretic approach and supplement of acquired engine experiment data using a dynamometer setup. Experiment data are employed to obtain relations among throttle valve opening, inject fuel amount, ignition timing, air/fuel ratio, engine speed and generated torque using curve-fitting techniques. Consequently, air intake and generated engine torque subsystem models are developed for simulations using MATLAB/SimuLink tool. Hence, the developed model could be excised to investigate steady state as well as transient performances of certain engines. The long-term object of this research is to prototype motorcycle engine fuel injection systems and to improve the control strategy for the engines developed in Taiwan.","1810-7869","0-7803-8193-9","","10.1109/ICNSC.2004.1297128","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1297128","","Curve fitting;Engines;Fuels;Ignition;MATLAB;Mathematical model;Motorcycles;Timing;Torque;Valves","automotive engineering;control system synthesis;engines;internal combustion engines;mechanical engineering computing;road vehicles","MATLAB;SimuLink tool;curve-fitting techniques;engine dynamic model development;fuel injection motorcycle engine","","","","1","1","15","","","20040927","","IEEE","","IEEE Conference Publications"
"The Special Amphibious Vehicle Driving Simulator Design and Development","Shutao Zheng; Zhengmao Ye; Zhidong Yang; Junwei Han","Sch. of Mechanism Eng., Harbin Inst. of Technol., Harbin, China","Engineering and Technology (S-CET), 2012 Spring Congress on","27-30 May 2012","2012","","","1","4","Driving simulators are largely employed in automotive industry, government, military and academic research fields. This paper provides an overview of the development of a kind of special amphibious vehicle driving simulator. A modularization structure was developed according to the structure character, maintainability and fixing space requirement which provide a kind of convenient methods to replace failure device and cut down simulator maintenance cycle effectively. A mixed network structure based on PC was developed which was used to change information between computers and simulated cabin device. A special amphibious vehicle dynamics simulation model was proposed for use on the driving simulator adopting Commercial-of-The-Shelf (COTS) product Matlab/Simulink and Rapid Control Prototype (RCP) technology. The experiment results shows that the amphibious vehicle driving simulator can provide the near same performance as the actual vehicle and improve the driver's operation skill effectively.","","978-1-4577-1965-3","","10.1109/SCET.2012.6342093","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6342093","","Computational modeling;Computers;Mathematical model;Real-time systems;Software;Vehicle dynamics;Vehicles","automobile industry;automotive engineering;design engineering;driver information systems;maintenance engineering;mechanical engineering computing;production engineering computing;rapid prototyping (industrial);reliability;vehicle dynamics","COTS;Matlab;RCP;Simulink;academic research;amphibious vehicle driving simulator;amphibious vehicle dynamics simulation model;automotive industry;commercial of the shelf;fixing space requirement;government;maintainability;military;modularization structure;rapid control prototype;structure character","","","","0","","9","","","20121110","","IEEE","","IEEE Conference Publications"
"Fuzzy logic control applied on SI engine concerning the injection time evolution","Marin, D.; Hiticas, I.; Mihon, L.","Hautes Etudes d'Ingenieur, Lille, France","Computational Intelligence and Informatics (CINTI), 2012 IEEE 13th International Symposium on","20-22 Nov. 2012","2012","","","279","284","The papers present studies and researches of fuzzy logic system application, analyzing the evolution of a spark ignition (SI) engine. The advantage offered by the fuzzy logic system allowed us to monitor same of the parameters involved in burning process. As we know, thermal engines must be optimized because of the problems with exhaust gases from fossil fuel, used as energy sources. Our team succeeded to work with MATLAB/Simulink software, which takes into consideration data acquired from the tested vehicle, namely Dacia Logan, with purpose to manage the injection time. The amount of air and the amount of fuel are two elements which must be taken into consideration, because if the amount of fuel varies, than and the amount of air will also varies, with consequences in exhaust. Also we mention and about the AFR (Air/Fuel Ratio), which is a value with variation due to the lambda sensor modification. Lambda sensor also was a parameter control with fuzzy logics controller. The results are very interesting, fuzzy control system allowed us to manage most of the important parameters, and the relation between them help us to affirm important conclusion.","","978-1-4673-5205-5","978-1-4673-5210-9","10.1109/CINTI.2012.6496774","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6496774","","","automotive engineering;combustion;fuel systems;fuzzy control;gas sensors;internal combustion engines","AFR;Dacia Logan;MATLAB-Simulink software;SI engine;air amount;air-fuel ratio;burning process parameter monitoring;energy sources;exhaust gases;fossil fuel;fuel amount;fuzzy logic control;fuzzy logic system;injection time evolution;lambda sensor modification;parameter control;spark ignition engine;thermal engines","","","","0","","22","","","20130415","","IEEE","","IEEE Conference Publications"
"Rapid control prototyping development of intelligent control system of vehicle semi-active suspension","Xiaomin Dong; Miao Yu; Changrong Liao; Weimin Chen; Zushu Li","Key Lab. for Optoelectron. Technol. & Syst., Univ. of Chongqing, Chongqing","Intelligent Control and Automation, 2008. WCICA 2008. 7th World Congress on","25-27 June 2008","2008","","","1971","1975","This study discusses the rapid control prototyping approach used for development and investigation of control algorithm in magneto-rheological (MR) semi-active suspension system. Firstly, a multibody dynamic model based on MR suspension system is developed with the aid of VEDYNA software. Based on the model, a new intelligent control algorithm, human simulated intelligent control (HSIC) is proposed and designed. Finally, by means of dSPACE groupware system, the semi-active control prototype of real car has been built up, road test of real car and parameters of online adjustment have also been carried out. The results of offline simulation and real time control show that HSIC can achieve better comfort under assuring stability. They also show that rapid control prototyping (RCP) on the basis of Matlab/Simulink and dSPACE can shorten the research period of vehicle semi-active controller and reduce the cost of research. It is very significant to promote the industrialization of vehicle semi-active controller.","","978-1-4244-2113-8","978-1-4244-2114-5","10.1109/WCICA.2008.4593227","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4593227","intelligent control system;rapid control prototyping;semi-active suspension","Algorithm design and analysis;Collaborative software;Control systems;Humans;Intelligent control;Magnetic levitation;Mathematical model;Prototypes;Software prototyping;Vehicle dynamics","automotive components;control engineering computing;groupware;intelligent control;suspensions (mechanical components)","Matlab;Simulink;VEDYNA software;dSPACE groupware system;human simulated intelligent control system;magneto-rheological semi-active suspension system;multibody dynamic model;rapid control prototyping development;vehicle semi-active suspension","","","","2","","10","","","20080808","","IEEE","","IEEE Conference Publications"
"A Realization for SCR Catalytic Converter Model Based on MATLAB/Simulink","Wei Wang; Ying Gao; Wei Sun; Chenghong Yang","State Key Lab. of Automotive Dynamic Simulation, Jilin Univ., Changchun, China","Power and Energy Engineering Conference (APPEEC), 2011 Asia-Pacific","25-28 March 2011","2011","","","1","4","In this paper, the reaction kinetics of the selective catalytic reduction (SCR) is briefly introduced, and a non-cell mathematical model describing the thermal and chemical process of the SCR catalytic converter is given. Based on the one-cell model, identical SCR cell models can be seriously connected to simulate a real SCR converter performance. Consequently, the SCR catalytic converter model in MATLAB/Simulink is realized and detailedly described. The simulation results show satisfying performance of the models. Because of the feasibility and the simplicity, the model will attribute great benefits to the SCR control strategy design in the future.","2157-4839","978-1-4244-6253-7","","10.1109/APPEEC.2011.5748865","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5748865","","Converters;Exhaust systems;MATLAB;Mathematical model;Oxidation;Simulation;Thyristors","air pollution;catalysis;exhaust systems;reaction kinetics","MATLAB;SCR catalytic converter model;SCR cell model;SCR converter performance;Simulink;chemical process;exhaust;noncell mathematical model;one-cell model;reaction kinetics;selective catalytic reduction;thermal process","","","","0","","9","","","20110411","","IEEE","","IEEE Conference Publications"
"Feedforward algorithm: Wind tunnel airspeed control","Dahlgren, D.M.; Chabaan, R.","Technol. Group, Jacobs Eng., Southfield, MI, USA","Vehicle Power and Propulsion Conference, 2009. VPPC '09. IEEE","7-10 Sept. 2009","2009","","","1105","1109","This paper is focused on the application of a feedforward algorithm applied in a variable speed drive to improve closed loop airspeed response in climatic wind tunnels. This use is uncommon in that a calculated feedforward value from the supervisory controller is inserted between the speed controller and current controller in the variable speed drive. This application was piloted in a flywheel application using a DC drive and motor, which proved that the method could be used. A Simulink model was developed to duplicate the results for the flywheel. The model was then leveraged to demonstrate that this application can be used for wind tunnel airspeed.","","978-1-4244-2600-3","978-1-4244-2601-0","10.1109/VPPC.2009.5289727","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5289727","automotive testing;closed loop control;feedforward;simulink;wind tunnel","Acoustic testing;Application software;Automotive engineering;Control systems;Flywheels;Jacobian matrices;Road vehicles;System testing;Temperature control;Variable speed drives","DC motor drives;aerospace control;closed loop systems;variable speed drives;wind tunnels","climatic wind tunnels;closed loop airspeed response;feedforward algorithm;variable speed drive;wind tunnel airspeed control","","","","0","","7","","","20091020","","IEEE","","IEEE Conference Publications"
"MATLAB & SIMULINK","","","Circuits and Systems Magazine, IEEE","Third Quarter 2006","2006","6","3","50","50","","1531-636X","","","10.1109/MCAS.2006.1688204","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1688204","","Aerospace engineering;Automatic control;Automotive engineering;Control systems;History;MATLAB;Mathematical model;NASA;Propulsion;Stability","","","","","","0","","","","","20060906","","IEEE","IEEE Circuits and Systems Society","IEEE Journals & Magazines"
"Calibration parameters principles for MATLAB S-functions using CANApe","Muresan, M.; Pitica, D.; Chindris, G.","Appl. Electron. Dept., Tech. Univ. of Cluj-Napoca, Cluj-Napoca, Romania","Electronics Technology, 2008. ISSE '08. 31st International Spring Seminar on","7-11 May 2008","2008","","","105","110","In the development of embedded software one of the harder tasks are testing and optimize the ECUs. The basic way to test and optimize is by measuring and calibrating the process. One of the common methods to solve this problem is dasiaHardware-in-the-Looppsila(HIL). With this method, the real ECU is place in a simulative environment for the software under test. The software runs on the real target hardware. The basic idea with dasiaSoftware-in-the-Looppsila(SIL) is the same, except that all runs on standard PC hardware. [1] Both for HIL and SIL many simulated models for automotive industry are made in MATLAB/Simulink. A way how to put ECU's software into MATLAB/Simulink in order to have a complete testing environment will reduce considerably the testing costs and time to market. To have a unitary view both for HIL and SIL we must use the same approach. To keep the consistency we should use the same measurement and application tool, in our case CANApe. This will be done using XCP protocol based on Ethernet TCP/IP transport layer. [2] The entire ECU's software will be wrapped into a MATLAB/Simulink S-Function. The obtained S-Function will be a part of the entire model, with the possibility of having access to the inside variables of the S-Function.","","978-1-4244-3972-0","978-1-4244-3974-4","10.1109/ISSE.2008.5276436","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5276436","","Application software;Automotive engineering;Calibration;Costs;Embedded software;Hardware;MATLAB;Mathematical model;Software testing;Time to market","automobiles;control engineering computing;program testing;traffic engineering computing","CANApe;ECU optimization;ECU testing;Ethernet TCP-IP transport layer;Hardware-in-the-Loop testing;MATLAB S-functions;MATLAB Simulink;Software-in-the-Loop testing;XCP protocol;automotive industry;calibration parameters;embedded software development;software testing","","","","0","","7","","","20091002","","IEEE","","IEEE Conference Publications"
"A multi-level simulation approach in a Simulink-based design tool for FPGAs","Tranchero, M.; Reyneri, L.M.","Dipt. di Elettron., Politec. di Torino, Torino, Italy","SOC Conference, 2009. SOCC 2009. IEEE International","9-11 Sept. 2009","2009","","","19","22","This paper describes how simulation across multi-abstraction level problem has been solved in CodeSimulink environment, a high-level design tool for FPGAs and DSPs. We detail how we achieve the desired behavior at almost every considered level (i.e., Simulink, RTL and on-chip). We also show some results on simple applications to validate the approach.","","978-1-4244-4940-8","978-1-4244-4941-5","10.1109/SOCCON.2009.5398105","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5398105","","Automotive engineering;Circuit simulation;Consumer electronics;Digital signal processing;Embedded system;Field programmable gate arrays;Home appliances;Monitoring;System testing;Time to market","circuit simulation;digital signal processing chips;field programmable gate arrays;logic CAD","CodeSimulink environment;DSP;FPGA;Simulink-based design tool;high-level design tool;multiabstraction level problem;multilevel simulation approach","","","","0","","10","","","20100122","","IEEE","","IEEE Conference Publications"
"The design and simulation research of hybrid electric vehicle","Xianmin Li; Shilong Yin","Coll. of Automotive Eng., Chang''an Univ., Xi''an, China","Artificial Intelligence, Management Science and Electronic Commerce (AIMSEC), 2011 2nd International Conference on","8-10 Aug. 2011","2011","","","4443","4446","Based on power system design of car B70, through component selection and matching, I finished the transmission system modeling of hybrid electric vehicle in Matlab/Simulink environment and made the vehicle performance simulation research in CYC_UDDS and CYC_1015 circulation conditions. On the premise of ensuring the original power, the results show that fuel rate could be reached 24% and 30% respectively, emission performance also had greatly improved in conditions that the selected Components performance parameters matching is reasonable.","","978-1-4577-0535-9","","10.1109/AIMSEC.2011.6009886","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6009886","Brake energy recovery;Hybrid electric vehicles;Modeling and Simulation;Transmission","Acceleration;Batteries;Fuels;Hybrid electric vehicles;Permanent magnet motors;System-on-a-chip","automobiles;design engineering;hybrid electric vehicles","CYC 1015 circulation condition;CYC UDDS;Matlab-Simulink environment;car B70;component matching;component performance parameter matching;component selection;emission performance;fuel rate;hybrid electric vehicle;power system design;transmission system modeling;vehicle performance simulation research","","","","0","","5","","","20110905","","IEEE","","IEEE Conference Publications"
"High frequency alternating current power supply for automobile auxiliary electrical systems","Antaloae, C.; Marco, J.; Vaughan, N.D.","Cranfield Univ., Cranfield, UK","Power Electronics Electrical Drives Automation and Motion (SPEEDAM), 2010 International Symposium on","14-16 June 2010","2010","","","1670","1675","This paper presents an HFAC power source concept for vehicle auxiliary electrical systems. The proposed power supply is based on a resonant DC to HFAC inverter, which constructs the output sinusoidal voltage and current. Mathematical modelling is employed to design the control strategy and Matlab Simulink is used to model and simulate the circuit operation under various load conditions. Simulation tests show that for the case of a 42V alternator plus rectifier as DC power source, the proposed system can supply up to 4kW in the form of one-phase 100Vrms, 50kHz sinusoidal voltage. Figures returned by the simulation place the efficiency of the zero-voltage switching inverter above 90% for most of the output range, with total harmonic distortion below 2%. Also, excellent performance of the HFAC power supply is proved based on fast response to step changes in output load.","","978-1-4244-4986-6","978-1-4244-7919-1","10.1109/SPEEDAM.2010.5542038","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5542038","automotive auxiliary electrical systems;high efficiency;high frequency alternating current (HFAC);zero voltage switching","Automobiles;Circuit simulation;Current supplies;Electric vehicles;Frequency;Inverters;Mathematical model;Power supplies;Resonance;Voltage","automotive engineering;electric vehicles;invertors;power supplies to apparatus;zero voltage switching","HFAC inverter;automobile auxiliary electrical systems;high frequency alternating current power supply;zero-voltage switching inverter","","","","1","","25","","","20100809","","IEEE","","IEEE Conference Publications"
"Position sensor error analysis for EPS motor drive","Guang Liu; Kurnia, A.; De Larminat, R.; Rotter, S.J.","Motorola Inc., Northbrook, IL, USA","Electric Machines and Drives Conference, 2003. IEMDC'03. IEEE International","1-4 June 2003","2003","1","","249","254 vol.1","Selecting a cost-effective position sensor is an important step in electric power steering (EPS) motor drive system design. Resolvers and high-resolution encoders provide excellent measurement accuracy. However, market competition has forced designers to look into less expensive solutions that have relatively large measurement errors. This paper studies the effect of position sensor measurement errors on torque ripple performance of a permanent magnet synchronous motor (PMSM). The low cost sensor system considered here has a dual Hall sensor IC and a magnet wheel. The effect of relatively poor resolution and magnet wheel tolerance are simulated with Simulink models. With the same motor and controller model, a high performance resolver is also simulated. The simulation results of both types of sensor are compared. The torque ripple performance degradation due to lower cost sensor is identified. The results show an acceptable torque ripple with the lower cost sensor. A DSP based motor controller is built and tested with the dual Hall sensing system. The test results show a torque ripple of about 2 % for the complete motor drive with Hall position sensor. The Hall position sensor meets the smooth steering feel requirement that most EPS manufacturers have specified.","","0-7803-7817-2","","10.1109/IEMDC.2003.1211271","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1211271","","Costs;Error analysis;Magnetic sensors;Measurement errors;Motor drives;Permanent magnet motors;Sensor systems;Synchronous motors;Torque;Wheels","Hall effect transducers;automotive electronics;digital control;digital signal processing chips;error analysis;machine control;measurement errors;permanent magnet motors;position control;position measurement;synchronous motor drives;torque","DSP based motor controller;Hall position sensor;Simulink models;controller model;dual Hall sensing system;dual Hall sensor IC;electric power steering motor drive;high-resolution encoders;low cost sensor system;lower cost sensor;magnet wheel;magnet wheel tolerance;market competition;measurement errors;motor;permanent magnet synchronous motor;position sensor error analysis;position sensor measurement errors;resolvers;smooth steering;torque ripple;torque ripple performance;torque ripple performance degradation","","","","2","","","","","20030715","","IEEE","","IEEE Conference Publications"
"Analysis and simulation of a 42V power system for automotive applications","Shrud, Mohamed A.; Bousbaine, A.; Elazrag, A.; Benamrouche, N.","Higher Inst. of Electron. Professions, Tripoli, Libya","Universities Power Engineering Conference (UPEC), 2009 Proceedings of the 44th International","1-4 Sept. 2009","2009","","","1","5","The increasing demand for more fuel efficiency and environmentally friendly cars coupled with the consumers' drive for more comfort, safety and luxury has led to the introduction of more electrical and electronic systems in the passenger car. This is further impacted by the current trend in automotive industry to replace mechanical and hydraulic systems with their electrical counterparts. The handling capability of the current 14 V DC system is getting very close to reaching its limits. To meet the new growing electrical power demands with minimum fuel consumption and minimum environmental effects, the automobile industry is looking into increasing the present voltage threefold, from 14 V to 42 V for future cars. In this paper, a detailed mathematical model for a 3-phase bridge rectifier, 4 kW/42 V power system, Lundell alternator average electrical equivalent circuit will be presented along with the alternator performance curves and analyse of the effect of the converter commutation on the supply current characteristics. The developed 42 V automotive power system is implemented using control-oriented simulators (MatlabSimulink) modelling techniques to assess the effectiveness of the model and its transient behaviour. The dynamic behaviour of the alternator in terms power, voltage, load/supply currents to sudden load changes is presented. In addition, the design of a voltage limit circuit to minimize the load-dump and supply current transients will be discussed.","","978-1-4244-6823-2","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5429527","42V;Automotive;Lundell Alternator;Matlab/Simulink;Power System","Alternators;Analytical models;Automotive applications;Current supplies;Mathematical model;Power system analysis computing;Power system modeling;Power system simulation;Power system transients;Voltage","automobiles;power system simulation;rectifying circuits","3-phase bridge rectifier;Lundell alternator Analysis average electrical equivalent circuit;Matlab-Simulink;automotive industry;automotive power system;control-oriented simulators;load-dump minimization;passenger car;power 4 kW;power system simulation;supply current transient minimization;voltage 14 V to 42 V;voltage limit circuit","","","","0","","11","","","20100311","","IEEE","","IEEE Conference Publications"
"Modeling and fault analysis of EMB motor","Rui He; Jing Li; Da-feng Song; You-de Li","State Key Lab. of Automotive Simulation & Control, Jilin Univ., Changchun, China","Mechanic Automation and Control Engineering (MACE), 2011 Second International Conference on","15-17 July 2011","2011","","","5050","5053","In this paper, the simulink model of the Brushless DC Motor (BLDCM), which's the actuator of the Electro-Mechanical Braking (EMB) system, was established. And then, typical faults of the BLDCM were analyzed. These faults included the faults of the motor, the power transistor, and the Hall sensor. In addition, the detailed theoretical analysis of these faults simulation results and their effect on braking ability are given.","","978-1-4244-9436-1","","10.1109/MACE.2011.5988152","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5988152","BLDCM;EMB;fault analysis;simulation","Analytical models;Brushless DC motors;Conferences;Control systems;Insulated gate bipolar transistors","braking;brushless DC motors;electromechanical actuators;fault diagnosis;power transistors","BLDCM;EMB actuator system;EMB motor;Hall sensor;brushless DC motor;electromechanical braking actuator system;fault analysis;fault simulation;power transistor","","","","0","","9","","","20110818","","IEEE","","IEEE Conference Publications"
