"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=1483&queryText%3Dautomotive+model+software",2014/02/11 18:51:26
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"Characterization of Software Processes Improvement Needs in SMEs","Claudia, V.; Mirna, M.; Jezreel, M.","Unidad Zacatecas, Centro de Investig. en Mat. (CIMAT), Zacatecas, Mexico","Mechatronics, Electronics and Automotive Engineering (ICMEAE), 2013 International Conference on","19-22 Nov. 2013","2013","","","223","228","Nowadays in the software development environment SMEs occupies a considerable percentage of the number of companies. SME's generate the 52% of the gross domestic product of the countries and around 72% of the formal employees. For this reason, it is important to guarantee the quality of SME's products improving the quality of processes used to develop them. However, SMEs suffer lack of implementation of formal processes for the software development. This paper shows the research results that aim to establish a characterization of SMEs, so the needs that SMEs face in the implementation of software process improvement are highlighted. To achieve this, a systematic review protocol was performed. The application of this protocol has allowed to identify the effort regarding to software process improvement and the main limitations faced by SMEs. Besides, the paper emphasizes the advantages and benefits that an organization gets with the implementation of software processes improvement.","","978-1-4799-2252-9","","10.1109/ICMEAE.2013.33","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6713982","SMEs;SMEs needs;quality models and standards;software process improvement","Biological system modeling;Capability maturity model;Organizations;Software;Standards organizations;Systematics","economic indicators;personnel;small-to-medium enterprises;software process improvement","SME characterization;SME product quality;formal employees;formal process implementation;gross domestic product;organizations;process quality improvement;small-and-medium enterprises;software process improvement","","","","","","","","","20140116","","IEEE","","IEEE Conference Publications"
"Model Based Requirements Analysis and Testing of Automotive Systems with Timed Usage Models","Siegl, S.; Hielscher, K.-S.; German, R.","Dept. of Comput. Sci. 7, Univ. Erlangen-Nuremberg, Erlangen, Germany","Requirements Engineering Conference (RE), 2010 18th IEEE International","Sept. 27 2010-Oct. 1 2010","2010","","","345","350","In the automotive industry requirements are often still composed of natural language text, spreadsheets, drawings, and formal models. Models are often used to describe partial aspects from the whole set of requirements. Hence, flaws and vagueness in requirements are common and hard to discover. Upcoming standards like ISO 26262 request the automotive industry to be more strict and formal on the requirements. Formal notation and unambiguitiy is explicitely stated. In the field of system and acceptance testing requirements are the basis for all activities. Although, requirements are often not close to testing. To overcome this we introduced the Timed Usage Model (TUM) as a formal representation of requirements specification. During the creation of the model the requirements are analyzed and brought into an unambiguous and formal representation. Traceability is achieved, as each path in the model must be based upon a requirement. The formulation of the requirements in form of an unambiguous model clarifies the requirements and helps to detect design errors. During the creation of the model omissions and flaws in the requirements are discovered. The model serves as a communication medium when functionality responsibles are involved to clarify these aspects. Timed Usage Models were created for power train functionality and the energy management. Moreover, the model as a formalized representation of the requirements served as the basis for the whole testing process, including test planning, test case generation, and test campaign analysis.","1090-705X","978-1-4244-8022-7","","10.1109/RE.2010.49","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5636645","Modeling;Real Time Systems;Road Vehicle Electronics;Software Verification and Validation;Software requirements and specifications","Analytical models;Automation;Automotive engineering;Engines;Industries;Testing;Unified modeling language","ISO standards;automobile industry;automotive engineering;formal specification;formal verification;program testing;systems analysis","ISO 26262;automotive industry;automotive systems testing;design errors detection;model based requirements analysis;natural language text;timed usage model","","","","2","","13","","","20101115","","IEEE","","IEEE Conference Publications"
"Tracking control of direct-drive servos","Lyshevski, S.E.; Smith, T.C.","Dept. of Electr. & Microelectron. Eng., Rochester Inst. of Technol., Rochester, NY, USA","Decision and Control and European Control Conference (CDC-ECC), 2011 50th IEEE Conference on","12-15 Dec. 2011","2011","","","1602","1607","Multi-objective optimization, data-intensive analysis and hardware-software co-design are the major challenging themes in the concurrent design of high-performance electromechanical systems. Direct-drive servos guarantee superior torque and force densities, efficiency, robustness, simplicity and other enabling performance quantities. Nano-, micro-, mini- and macro-scale axial and radial actuators exist in a great variety, e.g., from living organisms to various engineered electromechanical systems. Permanent-magnet actuators and servos are widely used in aerospace, automotive, biotechnology, energy, medical, power, robotic and other applications. The major goal of this paper is to report and apply advanced concepts in design and implementation of tracking control laws. These control laws are designed using the state transformation method applying the Hamilton-Jacobi optimization and Lyapunov stability theory. We design and evaluate high-performance drives and servos. Various servo-systems with radial- and axial-topology actuators are demonstrated and characterized by evaluating analog and digital tracking control laws. The studied direct-drive actuators with SmCo permanent-magnet arrays guarantee high toque density, high efficiency, reliability, fast dynamics, etc. The controllers designed guarantee stability, high precision and robustness. The high-frequency PWM drivers vary the voltage applied by changing the duty ratio of FETs. High-accuracy sensors measure angular velocity and displacement. Linear and nonlinear analog control laws guarantee superior performance, enabling capabilities, minimal complexity, simplicity, noise immunity, etc. The analog control laws can be discretized and implemented using microcontrollers and DSPs. The studied drives and servos are applicable in many applications, including hard drives, high-precision pointing systems, rotating tables, manipulators, etc. This paper examines and solves a spectrum of pertinent problems in design and im- lementation of enabling minimal-complexity control laws and controllers which guarantee near-optimal system performance.","0743-1546","978-1-61284-800-6","978-1-61284-799-3","10.1109/CDC.2011.6160962","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6160962","","Actuators;Electromagnetics;Mathematical model;Robustness;Servomotors;Topology;Torque","Lyapunov methods;actuators;angular velocity control;control system synthesis;digital signal processing chips;displacement control;drives;field effect transistors;microcontrollers;optimisation;pulse width modulation;servomechanisms;stability","FET duty ratio;Hamilton-Jacobi optimization;Lyapunov stability theory;PWM driver;aerospace application;analog tracking control;angular velocity;automotive application;axial actuators;biotechnology application;controller design;data-intensive analysis;digital signal processors;digital tracking control;direct-drive actuators;direct-drive servo;displacement;energy application;field effect transistors;force density;hard drives;hardware-software codesign;high-performance electromechanical system;high-precision pointing systems;macroscale actuators;manipulators;medical application;microcontrollers;microscale actuators;minimal-complexity control law;miniscale actuators;multiobjective optimization;nanoscale actuators;permanent-magnet actuators;permanent-magnet array;power application;pulse width modulation driver;radial actuators;robotic application;rotating tables;state transformation method;torque density","","","","0","","10","","","20120301","","IEEE","","IEEE Conference Publications"
"Service-Based Development of Context-Aware Automotive Telematics Systems","Tran, M.H.; Colman, A.; Han, J.","Centre for Complex Software Syst. & Services (CS3), Swinburne Univ. of Technol., Hawthorn, VIC, Australia","Engineering of Complex Computer Systems (ICECCS), 2010 15th IEEE International Conference on","22-26 March 2010","2010","","","53","62","Automotive software has increasingly become context-aware and adaptive to deal with dynamically changing environments. This paper presents our novel service-based approach to support the structural and behavioral adaptation of automotive telematics. We adopt services to (1) provide physical context facts and (2) facilitate context-aware interactions between entities of automotive telematics systems. In this paper, we introduce a layered architecture of our approach and demonstrate how the approach is applied to develop context-aware automotive telematics systems that support V2X interactions. The empirical evaluations show that our service-based approach is scalable to supporting run-time adaptation of automotive telematics.","","978-1-4244-6638-2","978-1-4244-6639-9","10.1109/ICECCS.2010.52","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5628999","SOA;adaptation;automotive software;context modeling;context-awareness;service-oriented software engineering","Automotive engineering;Context;Context modeling;Roads;Software;Telematics;Vehicles","automotive engineering;software architecture;traffic engineering computing;ubiquitous computing","V2X interaction;automotive software;behavioral adaptation;context-aware automotive telematics system;context-aware interaction;layered architecture;physical context fact;service-based development;software oriented architecture;structural adaptation","","","","1","","12","","","20101111","","IEEE","","IEEE Conference Publications"
"A Collaboration Maturity Model: Development and Exploratory Application","Boughzala, I.; de Vreede, G.","Telecom Bus. Sch., Inst. Telecom, Evry, France","System Science (HICSS), 2012 45th Hawaii International Conference on","4-7 Jan. 2012","2012","","","306","315","This paper presents a Collaboration Maturity Model (Col-MM) to assess an organization's team collaboration quality. The Col-MM is intended to be sufficiently generic to be applied to any type of collaboration and useable by practitioners for con-ducting self-assessments. The Col-MM was developed during a series of Focus Group meetings with professional collaboration experts. The model was piloted and subsequently applied in the automotive industry. This paper reports on the development and first field application of the Col-MM. The paper further serves as a starting point for future research in this area.","1530-1605","978-1-4577-1925-7","978-0-7695-4525-7","10.1109/HICSS.2012.47","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6148645","","Capability maturity model;Collaboration;Companies;Coordinate measuring machines;Industries;Software","automobile industry;knowledge management;team working","Col-MM;Focus Group meetings;automotive industry;collaboration maturity model;organization team collaboration quality;professional collaboration experts;self-assessments","","","","0","","34","","","20120209","","IEEE","","IEEE Conference Publications"
"The Special Amphibious Vehicle Driving Simulator Design and Development","Shutao Zheng; Zhengmao Ye; Zhidong Yang; Junwei Han","Sch. of Mechanism Eng., Harbin Inst. of Technol., Harbin, China","Engineering and Technology (S-CET), 2012 Spring Congress on","27-30 May 2012","2012","","","1","4","Driving simulators are largely employed in automotive industry, government, military and academic research fields. This paper provides an overview of the development of a kind of special amphibious vehicle driving simulator. A modularization structure was developed according to the structure character, maintainability and fixing space requirement which provide a kind of convenient methods to replace failure device and cut down simulator maintenance cycle effectively. A mixed network structure based on PC was developed which was used to change information between computers and simulated cabin device. A special amphibious vehicle dynamics simulation model was proposed for use on the driving simulator adopting Commercial-of-The-Shelf (COTS) product Matlab/Simulink and Rapid Control Prototype (RCP) technology. The experiment results shows that the amphibious vehicle driving simulator can provide the near same performance as the actual vehicle and improve the driver's operation skill effectively.","","978-1-4577-1965-3","","10.1109/SCET.2012.6342093","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6342093","","Computational modeling;Computers;Mathematical model;Real-time systems;Software;Vehicle dynamics;Vehicles","automobile industry;automotive engineering;design engineering;driver information systems;maintenance engineering;mechanical engineering computing;production engineering computing;rapid prototyping (industrial);reliability;vehicle dynamics","COTS;Matlab;RCP;Simulink;academic research;amphibious vehicle driving simulator;amphibious vehicle dynamics simulation model;automotive industry;commercial of the shelf;fixing space requirement;government;maintainability;military;modularization structure;rapid control prototype;structure character","","","","0","","9","","","20121110","","IEEE","","IEEE Conference Publications"
"The flexible time-triggered (FTT) paradigm: an approach to QoS management in distributed real-time systems","Pedreiras, P.; Luis, A.","Dept. de Electron. e Telecommun., Aveiro Univ., Portugal","Parallel and Distributed Processing Symposium, 2003. Proceedings. International","22-26 April 2003","2003","","","9 pp.","","Real-time distributed systems are becoming pervasive, supporting a broad range of applications such as avionics, automotive, adaptive control, robotics, computer vision and multimedia. In such systems, several activities are executed on different nodes and cooperate via message passing. One increasingly important concept is that of quality-of-service (QoS), i.e. a system performance metric from the application point-of-view. Concerning the communication system, the QoS delivered to the application is a function of communication parameters such as the rates of message streams. In previous work, the authors have developed two network protocols, FTT-CAN and FTT-Ethernet, which allow online changes to the set of message streams under guaranteed timeliness. The specific network protocols are abstracted away leading to a generic communication paradigm named Flexible Time-Triggered (FTT), which supports online QoS management, with arbitrary policies, in distributed real-time systems. Two possible QoS management policies are referred, priority-based and another one based on the elastic task model, and their use is illustrated with a case study.","1530-2075","0-7695-1926-1","","10.1109/IPDPS.2003.1213243","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1213243","","Adaptive control;Aerospace electronics;Application software;Automotive engineering;Computer vision;Message passing;Multimedia systems;Protocols;Real time systems;Robot vision systems","message passing;protocols;quality management;quality of service;real-time systems","FTT-CAN;FTT-Ethernet;QoS management;communication parameters;distributed real-time systems;elastic task model;flexible time-triggered paradigm;generic communication paradigm;guaranteed timeliness;message passing;message streams;network protocols;quality-of-service;real-time distributed systems;system performance metric","","","","10","","","","","20030728","","IEEE","","IEEE Conference Publications"
"Optimal research on intake initial condition of high density-low temperature diesel combustion based on multiple index","Liu Jian-xun; Wan Pu-peng; Zhao Er-li; Zhang Yu","Sch. of Traffic &amp; Transp., Chongqing Jiao tong Univ., Chongqing, China","Electric Information and Control Engineering (ICEICE), 2011 International Conference on","15-17 April 2011","2011","","","5158","5161","This paper studies the influence of intake initial conditions on high density low temperature diesel performance with simulation analysis of software FIRE and orthogonal test method. We perform simulation on the 4100 diesel, and the result shows that, the most notable influence on the comprehensive performance of diesel is EGR, followed by the intake pressure, and the third is the intake temperature. High density low temperature combustion mode can reduce emission and improve thermal efficiency under the condition that EGR is 0.1, intake pressure is 2.9 bar, and intake temperature is 20°C.","","978-1-4244-8036-4","","10.1109/ICEICE.2011.5776894","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5776894","diesel;high density-low temperature combustion;intake initial condition;numerical simulation","Analytical models;Combustion;Educational institutions;Fires;Indexes;Presses;Transportation","air pollution control;automotive engineering;combustion;diesel engines;exhaust systems;intake systems (machines);mechanical testing","4100 diesel;FIRE software;diesel combustion;exhaust gas recirculation;intake initial condition;intake pressure;intake temperature;orthogonal test method;thermal efficiency","","","","0","","3","","","20110527","","IEEE","","IEEE Conference Publications"
"Modeling the Functionality of Multi-Functional Software Systems","Gruler, A.; Harhurin, A.; Hartmann, J.","Dept. of Informatics, Technische Univ. Munchen, Garching","Engineering of Computer-Based Systems, 2007. ECBS '07. 14th Annual IEEE International Conference and Workshops on the","26-29 March 2007","2007","","","349","358","Today, many software-based, reactive systems offer a multitude of functionality. One way to master the development of such a system is to model its functionality on an abstract level and derive a system architecture and an implementation out of this functionality model. In this paper, we present an approach to model the functionality by means of related, interacting services. For us, a service represents an single functionality of a system. The concept of services is used in two consecutive model layers with well-defined semantics leading from a black-box description of the system to a white-box model which consists of communicating services. Due to the precise semantics of a service and the interaction of services, the service models can be directly refined to a logical component architecture which in turn integrates into the development of a concrete implementation of the overall system","","0-7695-2772-8","","10.1109/ECBS.2007.54","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4148951","","Aerospace electronics;Automobiles;Automotive engineering;Component architectures;Computer architecture;Concrete;Informatics;Intserv networks;Software systems;Systems engineering and theory","software architecture","black-box description;multifunctional software systems;reactive system;software-based system;system architecture;system functionality;white-box model","","","","1","","25","","","20070410","","IEEE","","IEEE Conference Publications"
"A Case Study on Safety Cases in the Automotive Domain: Modules, Patterns, and Models","Wagner, S.; Schatz, B.; Puchner, Stefan; Kock, P.","Tech. Univ. Munchen, Garching, Germany","Software Reliability Engineering (ISSRE), 2010 IEEE 21st International Symposium on","1-4 Nov. 2010","2010","","","269","278","Driven by market needs and laws, automotive manufacturers develop ever more feature-rich and complex vehicles. This new functionality plays even an active role in driving, what poses many new challenges on assuring the safety of the vehicle. Safety cases constitute a proven technique to systematically use existing information about a system, its environment, and development context to show its safety. We construct the safety case for a cruise control system describe in a case study in the automotive domain with a special consideration of existing domain-specific models. In the case study, we identify generic safety case modules and several reoccurring patterns, which will simplify the development of future automotive safety cases.","1071-9458","978-1-4244-9056-1","978-0-7695-4255-3","10.1109/ISSRE.2010.31","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5635049","automotive;model-based development;safety case","Automotive engineering;Context;Hardware;Hazards;Software;Vehicles","automotive engineering;model-based reasoning;road safety;traffic engineering computing;vehicles","automotive domain;automotive manufacturer;complex vehicle;cruise control system;domain specific model;vehicle safety","","","","0","","17","","","20101111","","IEEE","","IEEE Conference Publications"
"An Object Oriented Codesign Flow for low-cost HW/SW/mixed-signal systems based on UML","Reyneri, L.M.","Dip. Elettronica, Politecnico di Torino, Turin","Electrotechnical Conference, 2006. MELECON 2006. IEEE Mediterranean","16-19 May 2006","2006","","","80","84","This paper presents a high-level approach to hybrid (HW/SW/analog) codesign, which is centered around the use of UML as an object-oriented specification and description language. The proposed design flow is mostly aimed at very low cost systems (like consumer and automotive), which traditional codesign flows and tools are not suited to. The paper also shows how UML blocks can automatically be mapped to ANSI-C, VHDL and analog circuits and cosimulated by means of the CodeSimulink codesign environment","","1-4244-0087-2","","10.1109/MELCON.2006.1653041","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1653041","","Analog circuits;Automotive engineering;Costs;Documentation;Embedded system;Java;Microcontrollers;Pins;Read only memory;Unified modeling language","Unified Modeling Language;analogue circuits;circuit simulation;hardware description languages;hardware-software codesign;object-oriented languages","ANSI-C;CodeSimulink codesign;HW-SW mixed-signal systems;UML;VHDL;analog circuits;description language;hybrid codesign;object oriented codesign flow;object-oriented specification","","","","2","","4","","","20060724","","IEEE","","IEEE Conference Publications"
"Research and Assessment of the Reliability of a Fault Tolerant Model Using AADL","Chenyu Zhang; Zhiyi Yang; Yunwei Dong","Coll. of Comput., Northwestern Polytech. Univ. Xi''an, Xi''an","Advanced Software Engineering and Its Applications, 2008. ASEA 2008","13-15 Dec. 2008","2008","","","45","52","In order to solve the problem of the assessment of the reliability of the fault tolerant system, the work in this paper is devoted to analyze a subsystem of ATC (air traffic control system), and use AADL (architecture analysis and design language) to build its model. After describing the various software and hardware error states and as well as error propagation from hardware to software, the work builds the AADL error model and convert it to GSPN (general stochastic Petri net). Using current Petri Net technology to assess the reliability of the fault tolerant system which is based on ATC as the background, this paper receives good result of the experiment.","","978-0-7695-3432-9","","10.1109/ASEA.2008.21","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4721310","","Automotive engineering;Fault tolerance;Fault tolerant systems;Hardware;Performance analysis;Process design;Redundancy;Reliability;XML;Yarn","Petri nets;air traffic control;software fault tolerance","AADL error model;ATC;GSPN;air traffic control system;architecture analysis;design language;fault tolerant system;general stochastic Petri net;reliability assessment","","","","0","","14","","","20081222","","IEEE","","IEEE Conference Publications"
"Rapid control prototyping development of intelligent control system of vehicle semi-active suspension","Xiaomin Dong; Miao Yu; Changrong Liao; Weimin Chen; Zushu Li","Key Lab. for Optoelectron. Technol. & Syst., Univ. of Chongqing, Chongqing","Intelligent Control and Automation, 2008. WCICA 2008. 7th World Congress on","25-27 June 2008","2008","","","1971","1975","This study discusses the rapid control prototyping approach used for development and investigation of control algorithm in magneto-rheological (MR) semi-active suspension system. Firstly, a multibody dynamic model based on MR suspension system is developed with the aid of VEDYNA software. Based on the model, a new intelligent control algorithm, human simulated intelligent control (HSIC) is proposed and designed. Finally, by means of dSPACE groupware system, the semi-active control prototype of real car has been built up, road test of real car and parameters of online adjustment have also been carried out. The results of offline simulation and real time control show that HSIC can achieve better comfort under assuring stability. They also show that rapid control prototyping (RCP) on the basis of Matlab/Simulink and dSPACE can shorten the research period of vehicle semi-active controller and reduce the cost of research. It is very significant to promote the industrialization of vehicle semi-active controller.","","978-1-4244-2113-8","978-1-4244-2114-5","10.1109/WCICA.2008.4593227","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4593227","intelligent control system;rapid control prototyping;semi-active suspension","Algorithm design and analysis;Collaborative software;Control systems;Humans;Intelligent control;Magnetic levitation;Mathematical model;Prototypes;Software prototyping;Vehicle dynamics","automotive components;control engineering computing;groupware;intelligent control;suspensions (mechanical components)","Matlab;Simulink;VEDYNA software;dSPACE groupware system;human simulated intelligent control system;magneto-rheological semi-active suspension system;multibody dynamic model;rapid control prototyping development;vehicle semi-active suspension","","","","2","","10","","","20080808","","IEEE","","IEEE Conference Publications"
"Revisiting JDL model for automotive safety applications: the PF2 functional model","Polychronopoulos, A.; Amditis, A.","Inst. of Commun. & Comput. Syst., Athens","Information Fusion, 2006 9th International Conference on","10-13 July 2006","2006","","","1","7","The question raised in this paper, for the first time, is how the JDL model can be applied in multi-sensor automotive safety systems, since new sensors are integrated on-board, while new functions support the driver, intervene and control the vehicle. The paper proposes a hybrid hierarchical structure and develops a suitable functional model, namely the ProFusion2 (PF2) model; PF2 serves the broad automotive sensor data fusion community as a conceptual framework of common understanding and it provides recommendations and guidelines for implementation of fusion systems. Reference implementations are given as complete examples from the major automotive research initiative in Europe (PReVENTproject)","","1-4244-0953-5","0-9721844-6-5","10.1109/ICIF.2006.301681","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4085967","JDL model;PF2 functional model;environment model;object refinement;situation refinement","Application software;Automobiles;Automotive engineering;Chemical technology;Control systems;Humans;Sensor fusion;Sensor systems;Sensor systems and applications;Vehicle safety","accident prevention;automobiles;road accidents;safety;sensor fusion","Europe;JDL model;PF2 functional model;ProFusion2 model;automotive safety applications;automotive sensor data fusion;environment model;fusion systems;hybrid hierarchical structure;integrated on-board sensors;multisensor automotive safety systems;object refinement;situation refinement","","","","4","","12","","","20070212","","IEEE","","IEEE Conference Publications"
"Wheel cylinder pressure control based on high speed on/off valve","Bo Li; Guirong Zhuo","Sch. of Automotive Studies, Tongji Univ., Shanghai, China","Electrical and Control Engineering (ICECE), 2011 International Conference on","16-18 Sept. 2011","2011","","","1877","1880","A simplified model for the hydraulic unit of Anti-lock brake system is established with the software AMESim, which also obtains the dynamic characteristic curve of high speed on/off valve. Then the relationship width modulation frequency and duty with wheel cylinder pressure is studied. Two methods are presented to figure out the pulse width modulation duty, which are used to control wheel cylinder pressure, according to target cylinder pressure and actual cylinder pressure. The two methods are validated by constant signal, sine bias signal and ramp signal.","","978-1-4244-8162-0","","10.1109/ICECENG.2011.6058047","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6058047","anti-lock brake system;co-simulation;high speed on/off valve;pulse width modulation duty","Automotive engineering;Educational institutions;Presses;Pulse width modulation;Solenoids;Valves;Wheels","brakes;control engineering computing;hydraulic systems;mechanical engineering computing;pressure control;valves;wheels","AMESim software;antilock brake systems;high speed on-off valves;hydraulic unit;pressure control;pulse width modulation;wheel cylinder","","","","0","","8","","","20111024","","IEEE","","IEEE Conference Publications"
"How is CMMI-DEV Applying when Using TSPi Project Planning","Calvo-Manzano, J.A.; Cuevas, G.; Mejia, J.; Muoz, M.A.; San Feliu, T.","Sci. Comput., Languages & Software Eng., Dept., Polytech. Univ. of Madrid, Boadilla del Monte, Spain","Electronics, Robotics and Automotive Mechanics Conference, 2009. CERMA '09.","22-25 Sept. 2009","2009","","","143","148","Nowadays organizations require better-qualify software engineers in order to face two major challenges: 1 their process improvements and, 2 quality software development teamwork, due to actually large amount of software is developed by teams. This article aims to clarify the relationship between two technologies Capability Maturity Model Integration for Development (CMMI-DEV) and Team Software Process introduction (TSPi) for the project planning.","","978-0-7695-3799-3","","10.1109/CERMA.2009.53","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5341997","CMMI-DEV;TSPi;process improvement;project planning.;teamwork","Automotive engineering;Capability maturity model;Costs;Process planning;Project management;Robots;Software engineering;Software quality;Teamwork;Testing","project management;software development management;team working","CMMI-DEV technology;TSPi project planning;capability maturity model integration for development;process improvement;quality software development teamwork;team software process introduction","","","","1","","16","","","20091201","","IEEE","","IEEE Conference Publications"
"Feedforward algorithm: Wind tunnel airspeed control","Dahlgren, D.M.; Chabaan, R.","Technol. Group, Jacobs Eng., Southfield, MI, USA","Vehicle Power and Propulsion Conference, 2009. VPPC '09. IEEE","7-10 Sept. 2009","2009","","","1105","1109","This paper is focused on the application of a feedforward algorithm applied in a variable speed drive to improve closed loop airspeed response in climatic wind tunnels. This use is uncommon in that a calculated feedforward value from the supervisory controller is inserted between the speed controller and current controller in the variable speed drive. This application was piloted in a flywheel application using a DC drive and motor, which proved that the method could be used. A Simulink model was developed to duplicate the results for the flywheel. The model was then leveraged to demonstrate that this application can be used for wind tunnel airspeed.","","978-1-4244-2600-3","978-1-4244-2601-0","10.1109/VPPC.2009.5289727","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5289727","automotive testing;closed loop control;feedforward;simulink;wind tunnel","Acoustic testing;Application software;Automotive engineering;Control systems;Flywheels;Jacobian matrices;Road vehicles;System testing;Temperature control;Variable speed drives","DC motor drives;aerospace control;closed loop systems;variable speed drives;wind tunnels","climatic wind tunnels;closed loop airspeed response;feedforward algorithm;variable speed drive;wind tunnel airspeed control","","","","0","","7","","","20091020","","IEEE","","IEEE Conference Publications"
"Establishing work design criteria through a highest expected utility neural network model: An automotive trim case study","Quintana, R.; Leung, M.T.","Dept. of Manage. Sci. & Stat., Univ. of Texas at San Antonio, San Antonio, TX, USA","Industrial Engineering and Engineering Management, 2008. IEEM 2008. IEEE International Conference on","8-11 Dec. 2008","2008","","","1164","1168","The purpose of this research is two-folded. First, it attempts to maximize productivity and yield as well as to minimize the spatial fixed cost through the development of a work design decision making tool for optimizing work cell configurations and ergonomics. Second, the case study applies influence diagram and neural network to analyze and evaluate work/process design criteria. Practically, the industrial problem is to compare the new stand-up sewing cells against the traditional sit-down sewing layout while taking into consideration of ergonomic effect (repetitive motion injury (RMI) likelihood), floor space (SF), yield (%), and cost ($). The work design decision making tool used in the current study is based on influence diagram run on the HUGIN neural network software. Statistical tests are used to benchmark and validate the experimental results and actual data. Findings suggest that neural network is an effective alternative in solving work design problem.","","978-1-4244-2629-4","978-1-4244-2630-0","10.1109/IEEM.2008.4738053","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4738053","Work design;ergonomics;neural network","Aerospace industry;Automotive engineering;Cost function;Decision making;Design optimization;Ergonomics;Neural networks;Process design;Productivity;Utility theory","automotive components;cost reduction;ergonomics;neural nets;occupational safety;production engineering computing;productivity;statistical testing","HUGIN neural network software;automotive trim;ergonomics optimization;expected utility neural network model;floor space;industrial problem;influence diagram;process design criteria;productivity maximisation;repetitive motion injury likelihood;sit-down sewing layout;spatial fixed cost minimisation;stand-up sewing cells;statistical tests;work cell configuration optimization;work design criteria;work design decision making tool","","","","0","","12","","","20090106","","IEEE","","IEEE Conference Publications"
"A new approach for software requirements elicitation","Rajagopal, P.; Lee, R.; Ahlswede, T.; Chia-Chu Chiang; Karolak, D.","Dept. of Comput. Sci., Central Michigan Univ., Mount Pleasant, MI, USA","Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, 2005 and First ACIS International Workshop on Self-Assembling Wireless Networks. SNPD/SAWN 2005. Sixth International Conference on","23-25 May 2005","2005","","","32","42","Requirements elicitation is both the hardest and most critical part of software development, since errors at this beginning stage propagate through the development process and are the hardest to repair later. This paper proposes an improved process for requirements elicitation. The key improvements are: (1) to train the non-technical stakeholders (primarily the users) in the capabilities and limitations of computer hardware, software, and of software developers; (2) identify keywords while interviewing the stakeholders, visually as well as in text form; (3) use keyword mapping to generate candidate system requirements; (4) apply the techniques of quality function deployment (QFD) and the Capability Maturity Model (CMM) during the elicitation process.","","0-7695-2294-7","","10.1109/SNPD-SAWN.2005.5","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1434864","","Automotive engineering;Capability maturity model;Computer errors;Computer science;Electric breakdown;Hardware;Information analysis;Programming;Quality function deployment;Software quality","Capability Maturity Model;formal specification;software quality","CMM;Capability Maturity Model;candidate system requirement;computer hardware;computer software;keyword mapping;nontechnical stakeholders;quality function deployment;software development;software requirement elicitation","","","","5","","23","","","20050606","","IEEE","","IEEE Conference Publications"
