"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=91&queryText%3Dautomotive+uml",2014/02/11 19:36:18
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"MADES FP7 EU project: Effective high level SysML/MARTE methodology for real-time and embedded avionics systems","Quadri, I.-R.; Brosse, E.; Gray, I.; Matragkas, N.; Indrusiak, L.S.; Rossi, M.; Bagnato, A.; Sadovykh, A.","Softeam, Paris, France","Reconfigurable Communication-centric Systems-on-Chip (ReCoSoC), 2012 7th International Workshop on","9-11 July 2012","2012","","","1","8","The paper presents the EU funded MADES FP7 project, that aims to develop an effective model driven methodology to evolve current practices for the development of real time embedded systems for avionics and surveillance industries. In MADES, we propose an effective SysML/MARTE language subset and have developed new tools and technologies that support high level design specifications, validation, simulation and automatic code generation, while integrating aspects such as component re-use. The paper first illustrates the MADES methodology by means of a car collision avoidance system case study, followed by the underlying MADES language design phases and tool set which enable verification and automatic code generation aspects, hence enabling implementation in execution platforms such as state of the art FPGAs.","","978-1-4673-2570-7","978-1-4673-2571-4","10.1109/ReCoSoC.2012.6322882","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6322882","FPGAs;MARTE;Model Driven Engineering;Real-Time and Embedded Systems;Synthesis;SysML;UML","Clocks;Computational modeling;Embedded systems;Hardware;Resource management;Unified modeling language","automotive electronics;avionics;electronic engineering computing;embedded systems;field programmable gate arrays;program compilers","FPGA;MADES FP7 EU project;automatic code generation;car collision avoidance system;effective high level SysML/MARTE methodology;effective model driven methodology;embedded avionics systems;high level design specification;real-time systems","","","","1","","24","","","20121004","","IEEE","","IEEE Conference Publications"
"Context-based Systems Engineering","Holt, J.; Perry, S.; Brownsword, M.; Hause, M.","Atego, Cheltenham, UK","System of Systems Engineering (SoSE), 2010 5th International Conference on","22-24 June 2010","2010","","","1","6","This paper presents an approach to systems engineering and system-of-systems modeling that is based on the idea of context modeling. Based on over ten years of research and application the approach forms the basis of ACSE (Atego Context-based Systems Engineering). Many traditional approaches to systems modeling represent systems as high-level blocks and then show subsystems using aggregation and composition; providing a representation of a system as a structured hierarchy. This paper suggests that this structure-based approach is unrealistic and unreliable and proposes a context-based approach to systems modeling. Contexts represent systems from particular stakeholder's points of view; it is suggested that a combination of these contexts are used as a basis for systems modeling and, hence, understanding. Following this it is suggested that system of systems can be represented in this way, by defining higher-level contexts. This is illustrated thought a simple example demonstrating the principle of context-based system engineering.","","978-1-4244-8197-2","","10.1109/SYSOSE.2010.5544037","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5544037","Context-based systems engineering;SysML;UML;system of systems","Automotive engineering;Best practices;Context modeling;ISO standards;Navigation;Poles and towers;Robots;Systems engineering and theory;Unified modeling language;Vehicles","systems engineering","Atego context based systems engineering;structure based approach;system-of-systems modeling","","","","2","","6","","","20100809","","IEEE","","IEEE Conference Publications"
"An Advanced Simulation Tool Based on Physical Modelling of Electric Drives in Automotive Applications","Bauml, T.; Giuliani, H.; Simic, D.; Pirker, F.","Arsenal Res., Vienna","Vehicle Power and Propulsion Conference, 2007. VPPC 2007. IEEE","9-12 Sept. 2007","2007","","","736","741","In this paper a comparison of two different modelled permanent magnet synchronous machines will be shown. A simulation of a vehicle concept with both models will be described and investigated by means of an advanced simulation tool - the SmartElectricDrives (SED) Library - and a Modelica/Dymola simulation environment. The SED library provides the most important electric drive types including controlled electric machines which are described by algebraic and differential equations. Due to this kind of modelling, the machines provide higher flexibility in case of parameter variation and a more realistic behaviour. With the aim of achieving the highest efficiency possible for the automotive drive, which means finding an optimal setting regarding fuel and power consumption, it is necessary to simulate the entire drive train of the vehicle. This includes the internal combustion engine (ICE) as well as electric traction machines or additional electric auxiliary drives. These vehicle simulations may be performed by the car manufacturer to obtain specifications for the vehicle components to be constructed by fulfilling the given boundary conditions like electric machines speed, power and torque and therefore the resulting currents and voltages for the optimal dimensioning of each component.","","978-0-7803-9760-6","978-0-7803-9761-3","10.1109/VPPC.2007.4544221","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4544221","","Automotive applications;Automotive engineering;Differential equations;Electric machines;Energy consumption;Fuels;Intelligent vehicles;Libraries;Permanent magnet machines;Vehicle driving","differential equations;electric vehicles;internal combustion engines;permanent magnet machines;synchronous motor drives;traction motor drives","Modelica-Dymola simulation environment;SmartElectricDrives Library;advanced simulation tool;automotive applications;differential equations;electric auxiliary drives;electric drives;electric traction machines;fuel consumption;internal combustion engine;permanent magnet synchronous machines;power consumption;vehicle drive train","","","","5","","7","","","20080617","","IEEE","","IEEE Conference Publications"
"UML and B Method Based Analysis and Refinement for Flight Control Software of Unmanned Aerial Vehicle","Liu Jiufu; Yang Zhong","Inst. of Autom. Eng., Nanjing Univ. of Areonautics & Astronaut., Nanjing","Computer Science and Software Engineering, 2008 International Conference on","12-14 Dec. 2008","2008","1","","1135","1141","B is a formal method which enables the automatic generation of an executable code through successive refinements from an abstract specification. unified modeling language (UML) specifications can be formally verified by analyzing the corresponding B specification, and integration of UML specifications and B method can overcomes the drawbacks of UML. In this paper the class diagram of the flight control system is presented and each class operation is mapped to a B abstract machine. Statemate, one tool supporting the virtual prototype technology, is used, and the flight control software behaviors are presented in the form of statecharts The B method is adopted to translate the statecharts. into B specification of flight control software. Using UML and B method, flight control is refined and failure management is added. Finally the architecture of B specification derived from classes and statecharts diagram is built.","","978-0-7695-3336-0","","10.1109/CSSE.2008.729","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4721953","Class operation;Flight control software;UML;Virtual","Aerospace control;Aerospace engineering;Automation;Automotive engineering;Communication system control;Object oriented modeling;Standards;System testing;Unified modeling language;Unmanned aerial vehicles","Unified Modeling Language;aerospace control;aerospace engineering;aircraft;control engineering computing;formal specification;remotely operated vehicles;virtual prototyping","B abstract machine;B method;flight control software;formal method;refinement for flight control software of unmanned aerial vehicle;statecharts diagram;unified modeling language specifications;virtual prototype technology","","","","1","","19","","","20081222","","IEEE","","IEEE Conference Publications"
"Requirements Exchange: From Specification Documents to Models","Adedjouma, M.; Dubois, H.; Terrier, F.","Electron. & Safety Dept., DELPHI France, Roissy, France","Engineering of Complex Computer Systems (ICECCS), 2011 16th IEEE International Conference on","27-29 April 2011","2011","","","350","354","The documentation of customer needs from the source specifications in a modeling environment for allocating them to architectural elements needs efficient tools and techniques in requirement engineering. Once requirements are present in models, enhancement with suitable properties, classification, prioritization. and allocation on system architecture are then possible. A downside is that the customer needs are likely to evolve over time, and then, we would need to manually redo the modeling of the requirements. Then, what we want to avoid is the manual definition of the customer needs from the source documents as a requirements model in the target environment. We propose in this paper a solution to import and export in Papyrus MDT, a UML modeling tool, the customers' needs from Microsoft documents using the Requirement Interchange Format, ReqIF.","","978-1-61284-853-2","978-0-7695-4381-9","10.1109/ICECCS.2011.42","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5773409","Interoperability;Metamodel;ReqIF;Requirement;Tool;UML Modeling","Automotive engineering;Biological system modeling;Proposals;SPICE;Standards;Unified modeling language;XML","Unified Modeling Language;customer services;formal specification","Papyrus MDT;ReqIF;UML modeling tool;customer needs;requirement engineering;requirement interchange format;requirements exchange;source specifications;specification documents","","","","0","","16","","","20110527","","IEEE","","IEEE Conference Publications"
"Executing AADL Models with UML/MARTE","Mallet, F.; Andre, C.; DeAntoni, J.","INRIA Sophia-Antipolis Mediterranee, Univ. de Nice Sophia-Antipolis, Sophia Antipolis","Engineering of Complex Computer Systems, 2009 14th IEEE International Conference on","2-4 June 2009","2009","","","371","376","AADL and MARTE are two modeling formalisms supporting the analysis of real-time embedded systems. Since both cover similar aspects, a clear assessment of their respective strength and weakness is required. Building on previous works, we focus here on the time aspects of the two specifications. Relying on the MARTE Time Model and the operational semantics of its companion language CCSL we attempt to equip UML activities with the execution semantics of an AADL specification. This is part of a much broader effort to build a generic simulator for UML models with the semantics explicitly defined within the model.","","978-0-7695-3702-3","","10.1109/ICECCS.2009.10","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090550","AADL;MARTE;Time Model;UML;simulation","Automotive engineering;Clocks;Delay;Embedded computing;Embedded system;Engines;Performance analysis;Real time systems;Specification languages;Unified modeling language","Unified Modeling Language;embedded systems;software architecture","AADL specification;MARTE time model;architecture analysis and design language;clock constraint specification language;embedded system;operational semantics;real time system","","","","3","","14","","","20090623","","IEEE","","IEEE Conference Publications"
"Domain specific model driven design for automotive electronic control units","Mueller-Glaser, K.D.","Inst. fur Technik der Informationsverarbeitung, Univ. Karlsruhe","Design, Automation and Test in Europe, 2006. DATE '06. Proceedings","6-10 March 2006","2006","1","","1 pp.","","Summary form only given. To enhance efficiency and reliability in the design of distributed electronic control units with hard real-time constraints new methods and computer aided tools are required, especially to support early system design phases. Domain specific tools are required to support design space exploration in the concept phase of electric/electronic systems. Design and verification based on heterogeneous models (closed loop control systems, reactive systems and UML based software intensive systems) and using a CASE-tool integration platform will allow for a seemless design flow","","3-9810801-1-4","","10.1109/DATE.2006.243924","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1656946","","Automotive electronics;Control system synthesis;Control systems;Distributed computing;Distributed control;Real time systems;Software systems;Space exploration;Unified modeling language","Unified Modeling Language;automotive electronics;circuit CAD;computer aided software engineering;formal verification;transportation","CASE-tool integration platform;UML;automotive electronic;closed loop control systems;computer aided tools;design flow;distributed electronic control units;domain specific model driven design;heterogeneous models;reactive systems;reliability;verification","","","","0","","","","","20060724","","IEEE","","IEEE Conference Publications"
"UML Sequence Diagram Generator System from Use Case Description Using Natural Language","Laura Mendez, M.C.; Romero, C.R.; Perez Herrera, K.Y.","Inst. Politec. Nacional, Mexico City","Electronics, Robotics and Automotive Mechanics Conference, 2007. CERMA 2007","25-28 Sept. 2007","2007","","","360","363","In the object oriented analysis and design we use the UML language to modeling systems. There are many CASE toolkits that help the software analysts and designers to make that work. These toolkits allow the analysts and software developers to make classes diagrams, use case diagrams and all the others UML diagrams. In this paper we describe a CASE toolkit that helps the beginner analysts and engineering software students to obtain a sequence diagram from the case use text description, it means that this Toolkit translates a text to a diagram using natural language from artificial intelligence. The name of the system is UML sequence diagram generator (SDG).","","978-0-7695-2974-5","","10.1109/CERMA.2007.4367713","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4367713","","Artificial intelligence;Automotive engineering;Computer aided software engineering;Intelligent agent;Natural languages;Object oriented modeling;Robots;Software design;Software tools;Unified modeling language","Unified Modeling Language;artificial intelligence;computer aided software engineering;natural languages;object-oriented methods;software tools","CASE toolkits;UML language;UML sequence diagram generator system;artificial intelligence;engineering software;natural language;object oriented analysis;software analysts;software designers;use case description","","","","0","","8","","","20071029","","IEEE","","IEEE Conference Publications"
"VDML: A MODELING Language for New Vehicle Development","Ferreira, J.; Furini, F.; Augusto, S.","ISEL, Lisboa","Systems Engineering and Modeling, 2007. ICSEM '07. International Conference on","20-23 March 2007","2007","","","135","142","Designing a new vehicle is a complex process as it requires close coordination and inputs from a number of disciplines in developing a number of systems and sub-systems in the vehicle that should fit within the confined vehicle space, function and provide the customers an acceptable combination of all relevant vehicles attributes. Understanding how these process interact and how they are aligned with other and process while they should supporting the operation tasks of the conception of a new vehicle at minimum time and cost. The first step to achieve this goal is to define a new UML profile (VDML language) based on the extension mechanics of UML (industry standard language) to assist business process description and consequent improvements originated from a high level vision.","","1-4244-0771-0","1-4244-0771-0","10.1109/ICSEM.2007.373343","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4243728","","Automotive engineering;Business process re-engineering;Companies;Computer industry;Costs;Information technology;Natural languages;Process design;Space vehicles;Unified modeling language","Unified Modeling Language;automobile industry;product development;production engineering computing;road vehicles","UML profile;VDML;business process description;modeling language;vehicle development","","","","1","","16","","","20070618","","IEEE","","IEEE Conference Publications"
"Case Study on Human/System Interaction Specification using UML for ODP","Miyazaki, H.; Tanaka, A.","","Enterprise Distributed Object Computing Conference Workshops, 2008 12th","16-16 Sept. 2008","2008","","","413","421","The technological developments in networking solutions, information and communication services create the basis for the provisioning of complex, real-time services. This paper addresses the charging and billing of such advanced services. Customers of complex real-time services want real-time billing information to manage their expenses while using such services. Similarly, service providers want to manage their financial risks. Determining the actual charge during a service session implies that most of the billing processes need to be executed in near real-time. Advanced services will be composed of services provided by various 3rd party providers residing in different domains. Hence, charging and billing of advanced services requires a billing system capable of composing charging and billing information from providers in different domains on a near real-time basis. We present an architecture for such a real-time, multi-domain billing system. This paper presents an enterprise model for real-time inter-domain billing, comprising the role of the end-user, subscriber, the service provider, the 3rd party provider, and the billing provider. The model builds on the RM-ODP Enterprise Viewpoint, the eTOM and the Shared Information/Data model (SID). Key words: inter-domain billing, real-time, service composition","","978-0-7695-3720-7","","10.1109/EDOCW.2008.21","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4815051","","Appropriate technology;Automobile manufacture;Automotive components;Computer interfaces;Humans;Information management;Marketing and sales;Radiofrequency identification;Road accidents;Unified modeling language","","","","","","0","","4","","","20090417","","IEEE","","IEEE Conference Publications"
"Modelling, simulation and validation of an electrical zero emission off-road motorcycle","Bauml, T.","AIT Austrian Inst. of Technol., Vienna, Austria","Vehicle Power and Propulsion Conference (VPPC), 2010 IEEE","1-3 Sept. 2010","2010","","","1","5","This paper deals with the modelling of an electrical zero emission off-road motorcycle. The design and dimensioning of the electrical components was completely achieved by simulations. Libraries focused on automotive applications and developed at the Austrian Institute of Technology have been used to model the vehicle. All simulation models were described by the object oriented simulation language Modelica which is used to model interdisciplinary applications.","","978-1-4244-8220-7","","10.1109/VPPC.2010.5729086","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5729086","","Batteries;Electric machines;Equations;Libraries;Mathematical model;Motorcycles;Object oriented modeling","design engineering;electric vehicles;electrical engineering computing;motorcycles;object-oriented languages;off-road vehicles;simulation languages","Austrian Institute of Technology;automotive application;electrical component;electrical zero emission off-road motorcycle;model interdisciplinary application;object oriented simulation language Modelica","","","","0","","7","","","20110310","","IEEE","","IEEE Conference Publications"
"Modeling Engineering and Manufacturing Activity in Vehicle Development Process","Ferreira, J.; Carvalho, A.; Pimentel, J.; Guedes, M.; Furini, F.; Silva, N.","ISEL, Lisbon","Industrial Informatics, 2007 5th IEEE International Conference on","23-27 June 2007","2007","2","","675","680","Designing and consequent assembly of a new vehicle is a complex process as it requires close coordination and inputs from a number of disciplines in developing a number of systems and sub-systems in the vehicle that should fit within the confined vehicle space, function and provide the customers an acceptable combination of all relevant vehicle attributes. Understanding how these processes interact and how they are aligned with other while they should support the tasks involved in the conception of a new vehicle at a minimum time and cost. The first step to achieve this goal is the definition of a new UML profile (called VDML, vehicle development modeling language) based on the extension mechanics of UML (industry standard language) to assist business process description and consequent improvements achieved by the high level vision. To show the benefits of this new language applied to this specific business we model the engineer and manufacturing activity process using VDML.","1935-4576","978-1-4244-0851-1","978-1-4244-0851-1","10.1109/INDIN.2007.4384854","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4384854","","Assembly systems;Automotive engineering;Costs;Manufacturing industries;Manufacturing processes;Process design;Space vehicles;Standards development;Unified modeling language;Virtual manufacturing","Unified Modeling Language;automobile industry;manufacturing data processing;vehicles","UML profile;VDML;automotive industry;business process description;engineering activity modeling;manufacturing activity modeling;vehicle development modeling language;vehicle development process","","","","0","","","","","20071119","","IEEE","","IEEE Conference Publications"
"An ADV-UWE Based Phases Process for Rich Internet Applications Development","Marti&#x0301;nez-Nieves, L.A.; Herna&#x0301;ndez-Carrillo, V.M.; Alor-Hernandez, G.","Div. of Res. & Postgrad. Studies, Inst. Tecnol. de Orizaba, Orizaba, Mexico","Electronics, Robotics and Automotive Mechanics Conference (CERMA), 2010","Sept. 28 2010-Oct. 1 2010","2010","","","45","50","Rich Internet Applications (RIAs) are a new generation of Internet applications. These applications solve the current needs of interaction and functionality in user interfaces: multimedia content incorporation, attractive applications and interactive data exploration, besides, RIAs solves different disadvantages of Web 1.0 applications such as processing overload on Web server and continuous updating Web pages. The existence of a software development process is required in order to stipulate the activities, task, diagrams and models to be done in the design and development phases of these new applications. This paper presents a process of phases for RIAs design and development which allows those involved in software development to represent through different models the functionalities to be implemented in a Rich Internet Application. This process merges features from UML-based Web Engineering methodology and Abstract Data View model design. We validated the effectiveness of this phases building an e-commerce application using Flex framework.","","978-1-4244-8149-1","","10.1109/CERMA.2010.16","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5692310","ADV;Flex;RIA;UML;UWE","Data models;Flexible printed circuits;Internet;Navigation;Object oriented modeling;Unified modeling language;User interfaces","Internet;Unified Modeling Language;software engineering;user interfaces","UML based Web engineering methodology;Web server;abstract data view model;multimedia content incorporation;rich Internet application;software development process;user interface","","","","1","","11","","","20110117","","IEEE","","IEEE Conference Publications"
"High Level System-on-Chip Design using UML and SystemC","Correa, B.A.; Eusse, J.F.; Velez, J.F.","Univ. of Antioquia, Medellin","Electronics, Robotics and Automotive Mechanics Conference, 2007. CERMA 2007","25-28 Sept. 2007","2007","","","740","745","Due to the increasing complexity of Systems-On-Chip (SoC), there is a need for new design methodologies in order to develop designs at higher levels of abstraction, reduce the time to market, enable functional verification and conceptual correctness at early design stages, and simplify the hardware/software partitioning tasks. Recently, there has been a growing interest in using the Unified Modeling Language (UML) together with SystemC for the design of hardware/software systems at high levels of abstraction. In this paper, an approach to translate UML 2.0 notations to the SystemC language is presented. The UML notation is extended to represent SystemC elements through the adaptation of a UML profile for SystemC. An implementation example is given to illustrate the transformation process of UML to SystemC by means of modeling an encryption system based on the Advanced Encryption Standard (AES).","","978-0-7695-2974-5","","10.1109/CERMA.2007.4367776","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4367776","","Consumer electronics;Cryptography;Design methodology;Hardware;Productivity;Software systems;System-on-a-chip;Time to market;Transistors;Unified modeling language","C language;Unified Modeling Language;hardware-software codesign;system-on-chip","Advanced Encryption Standard;SystemC language;UML 2.0 notation;UML profile;Unified Modeling Language;conceptual correctness;encryption system;functional verification;hardware/software partitioning task;hardware/software system design;high level abstraction;high level system-on-chip design","","","","1","","18","","","20071029","","IEEE","","IEEE Conference Publications"
"MeDUSA - A Model-Based Construction Method for Embedded and Real-Time Software","Nyssen, A.; Lichter, H.; Streitferdt, D.; Nenninger, P.","Res. Group Software Constr., RWTH Aachen Univ., Aachen","Computer Software and Applications, 2008. COMPSAC '08. 32nd Annual IEEE International","July 28 2008-Aug. 1 2008","2008","","","1376","1382","While engineering of embedded & real-time systems has moved much into the focus of the research community, being strongly promoted by those prominent application areas as the automotive, aerospace & defense, or telecommunications industry, small embedded & real-time systems, as they can be found in somehow marginal application areas as the industrial automation, are still treated a bit stepmotherly. In particular, profound methodical support for the software development of such small devices is almost unavailable. With MeDUSA we especially target the domain of such small embedded & real-time systems, and explicitly address the very special technological, economical, and organizational constraints that have to be faced in such marginal application areas.","0730-3157","978-0-7695-3262-2","978-0-7695-3262-2","10.1109/COMPSAC.2008.132","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4591785","","Aerospace engineering;Aerospace industry;Application software;Automation;Automotive engineering;Communication industry;Construction industry;Defense industry;Embedded software;Real time systems","Unified Modeling Language;embedded systems;object-oriented programming","MeDUSA development;UML;embedded software;industrial automation;model-based construction method;model-based software engineering;object-oriented programming;real-time software","","","","0","","18","","","20080808","","IEEE","","IEEE Conference Publications"
"Hybrid Electric Vehicle Modeling and Analysis in Generic Modeling Environment","Wenzhong Gao; Musunuri, S.","Dept. of Electr. & Comput. Eng., Tennessee Technol. Univ., Cookeville, TN","Vehicle Power and Propulsion Conference, 2006. VPPC '06. IEEE","6-8 Sept. 2006","2006","","","1","6","This paper introduces a new modeling methodology based on generic modeling environment (GME), a software suitable for modeling and analysis of physical systems. Once a metamodel is configured in GME using unified modeling language (UML) and object constraint language (OCL) for a specific engineering domain, application level system model can be constructed and analyzed. UML and OCL can facilitate domain experts' knowledge to be represented and enforced during design process. These concepts are illustrated through a domain-specific modeling environment for electric and hybrid electric vehicles. In particular, this environment is used to evaluate the dynamic performance of a battery electric vehicle design, as shown by some preliminary simulation results","","1-4244-0158-5","1-4244-0159-3","10.1109/VPPC.2006.364276","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4211304","Hybrid vehicles;Object Constraint Language;Resistive Companion Form;Unified Modeling Language;domain specific modeling environment;electric vehicles;modeling and simulation","Application software;Automotive engineering;Hybrid electric vehicles;Mathematical model;Mechanical power transmission;Power electronics;Power system modeling;USA Councils;Unified modeling language;Vehicle dynamics","Unified Modeling Language;electrical engineering education;hybrid electric vehicles;traffic engineering computing","UML;application level system model;battery electric vehicle design;domain-specific modeling environment;dynamic performance evaluation;generic modeling environment;hybrid electric vehicle modeling-analysis;object constraint language;unified modeling language","","","","1","","13","","","20070529","","IEEE","","IEEE Conference Publications"
"Co-Modeling Methodology Designed for RT Architecture Models Integration","Perseil, I.; Pautet, L.","CNRS, Paris","Engineering Complex Computer Systems, 2007. 12th IEEE International Conference on","11-14 July 2007","2007","","","371","376","Architecture models are built in parallel with applicative models, all along the development process. Since they equally refer to software and hardware components in which they are implemented, these models call for more heterogeneous design languages, with a larger granularity range too. At the level of design and verification languages, some standards have risen up, like UML, AADL, but none of them is driven by a standard methodology. To be able to follow the requirements traceability, at each step of the life cycle, we need a methodology that states for bidirectional links between each granularity level and each development level. In this article, we propose an approach based on systematic reuse of low-level concepts (borrowed from an algorithm language like +CAL and a programming language like Ada) into encapsulated algorithm structures which are implemented into the highest conceptual levels of development (e.g. from the UML and AADL component models). These structures are only activated and enriched as they advanced with the life cycle. Therefore, some new concepts presents from the beginning of the design, will play an important role in the further development steps without being explicitly expressed from the beginning.","","0-7695-2895-3","","10.1109/ICECCS.2007.19","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4276335","","Automotive engineering;Computer architecture;Computer languages;Design engineering;Design methodology;Domain specific languages;Hardware;Real time systems;Unified modeling language;Yarn","formal specification;formal verification;software architecture;specification languages","RT architecture;hardware components;heterogeneous design languages;requirements traceability;software components;verification languages","","","","0","","12","","","20070723","","IEEE","","IEEE Conference Publications"
"A simulation approach for the design of safety-relevant automotive multi-ECU systems","Herpel, T.; German, R.","Dept. of Comput. Sci. 7, Univ. of Erlangen-Nurnberg, Erlangen, Germany","System of Systems Engineering, 2009. SoSE 2009. IEEE International Conference on","May 30 2009-June 3 2009","2009","","","1","8","Modern cars comprise tens of electronic control units, interconnected via automotive bus systems towards a specific system-of-systems inside the vehicle. Safety-relevant applications which are realized by these networked embedded controllers require a sophisticated process of system design. The appropriate choice of communication infrastructure and parameters at an early stage of system development significantly influences the overall application performance and reliability. Therefore, we propose the employment of distinct, well-proven system modeling techniques, using discrete event simulation and the Unified Modeling Language with real-time extensions. Our approach allows modeling the relevant aspects of in-car communication even before the first prototype vehicle is built up. Various design alternatives can easily be investigated without time- and manpower-consuming real-world system tests, yielding trustworthy results for a broad variety of aspects of automotive in-car communication. In cooperation with the German car manufacturer Audi, we applied our methodology for design of a networked airbag control system.","","978-1-4244-4766-4","978-1-4244-4767-1","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5282335","Automotive;CAN;FlexRay;Safety-relevant Applications;Simulation;System design;UML","Automotive engineering;Communication system control;Control systems;Discrete event simulation;Employment;Prototypes;Real time systems;Telecommunication network reliability;Unified modeling language;Vehicles","Unified Modeling Language;automotive components;automotive engineering;discrete event simulation;safety devices","Audi;Unified Modeling Language;automotive bus systems;automotive in-car communication;discrete event simulation;electronic control units;networked airbag control system;networked embedded controllers;safety-relevant automotive multi-ECU systems","","","","1","","11","","","20091009","","IEEE","","IEEE Conference Publications"
"Cloud manufacturing service composition modeling and formal verification based on Calculus for Orchestration of Web Service","Li Yongxiang; Yao Xifan; Zhang Jie; Li Bin","Sch. of Mech. & Automotive Eng., South China Univ. of Technol., Guangzhou, China","Control and Decision Conference (CCDC), 2013 25th Chinese","25-27 May 2013","2013","","","2806","2810","To solve the problem of modeling and formally verifying the composition of cloud manufacturing services, a new modeling and formal verification approach based on Calculus for Orchestration of Web Service (COWS) combined with Unified Modeling Language (UML) was proposed. First UML activity diagram for Cloud Manufacturing service composition was built with MagicDraw software, and saved as an XML file. The XML file was translated into a COWS file via UML4SOA, and formally verified with COWS Model Checking program (CMC). Furthermore, a composite service about part processing was given. Activity diagram of the service composition was built, including milling service, drilling service, exception handling, event handling and compensation mechanism. Finally, the composition verification result showed that the proposed approach was feasible.","","978-1-4673-5533-9","","10.1109/CCDC.2013.6561422","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6561422","Calculus for Orchestration of Web service;Cloud manufacturing;Formal verification;Modeling;Service composition","Calculus;Cows;Formal verification;Manufacturing;Object oriented modeling;Unified modeling language;Web services","Unified Modeling Language;Web services;XML;cloud computing","COWS;MagicDraw software;UML activity diagram;XML file;calculus for orchestration of Web Service;cloud manufacturing service composition modeling;compensation mechanism;composite service;composition verification;drilling service;event handling;exception handling;formal verification;milling service;unified modeling language","","","","0","","21","","","20130718","","IEEE","","IEEE Conference Publications"
"Dealing with AADL End-to-End Flow Latency with UML MARTE","Su-Young Lee; Mallet, F.; de Simone, R.","INRIA Sophia Antipolis, Sophia-Antipolis","Engineering of Complex Computer Systems, 2008. ICECCS 2008. 13th IEEE International Conference on","March 31 2008-April 3 2008","2008","","","228","233","AADL and MARTE are both modeling formalisms supporting the analysis of real-time embedded systems. We investigate how MARTE, with its Time Model facilities, can be made to represent faithfully AADL periodic/aperiodic tasks communicating through event or data ports, in an approach to end-to-end flow latency analysis.","","0-7695-3139-3","","10.1109/ICECCS.2008.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4492896","AADL;End-to-end flow latency;MARTE","Automotive engineering;Delay;Design engineering;Embedded computing;Embedded system;Libraries;Real time systems;Standards development;Unified modeling language","Unified Modeling Language;data flow analysis;real-time systems","UML MARTE;Unified Modeling Language;end-to-end flow latency analysis;modeling formalism;periodic/aperiodic task communicating;real-time embedded system","","","","3","","8","","","20080418","","IEEE","","IEEE Conference Publications"
"Variability mechanism centric process family architectures","Schnieders, A.","Hasso-Plattner-Inst. for IT Syst. Eng., Potsdam Univ.","Engineering of Computer Based Systems, 2006. ECBS 2006. 13th Annual IEEE International Symposium and Workshop on","27-30 March 2006","2006","","","10 pp.","298","In this paper we describe a variability mechanism centric approach for the representation of process family architectures, which act as the major blueprint for the implementation of families of process oriented software in process family engineering. We therefore analyze the role of variability mechanisms in process family architectures and define a set of variability mechanisms for process family architectures represented as a UML activity diagram. The variability mechanism centric approach for process family architecture modeling allows for representing explicitly and intuitively the variability in a process family architecture and supports the effective reuse of process family architecture parts for the process family members. Moreover, it allows to model the implementation of variability in the process family and thus to take into account the influence of the variability implementation on the non-functional properties of the process family during process family architecture design. Our approach thus supports a more model-driven variability implementation in process family engineering","","0-7695-2546-6","","10.1109/ECBS.2006.72","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1607378","","Automotive engineering;Computer architecture;Consumer electronics;Enterprise resource planning;Power engineering and energy;Process design;Software systems;Systems engineering and theory;Technological innovation;Unified modeling language","Unified Modeling Language;software architecture","UML activity diagram;Unified Modeling Language;model-driven variability implementation;process family architecture design;process family architecture modeling;process family engineering;process oriented software;variability mechanism centric process","","","","3","","30","","","20060410","","IEEE","","IEEE Conference Publications"
